danceability,energy,music_key,loudness,music_mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,time_signature
0.375,0.774,0,-6.534,1,0.0325,0.00145,0.0,0.0848,0.773,121.254,4jeJIw8nPdUiqBYiWRIP3g,4
0.503,0.385,4,-10.127,1,0.0341,0.772,1.5e-06,0.109,0.155,135.813,0MjRPE2eH1ZQm9DC3BtZyq,4
0.82,0.696,11,-3.712,1,0.0919,0.0135,0.0,0.334,0.52,141.975,1uh3KIPvIAYjuErQAErHB1,4
0.547,0.106,10,-14.856,1,0.0387,0.969,0.00107,0.109,0.288,95.572,1c3YKD6HDervPsw0nHxlhh,4
0.46,0.514,7,-5.45,1,0.0373,0.712,0.0,0.126,0.232,135.183,5yB4DEWzoCn6xjGdgJDDAj,4
0.568,0.223,4,-11.575,1,0.0709,0.765,0.0,0.126,0.18,139.487,5u3r3vueI0mUATK5nsaTgw,4
0.478,0.41,0,-9.087,1,0.0367,0.723,0.0,0.0824,0.222,66.024,6YaIQLN1KDocHTQuxPjBhN,4
0.479,0.483,11,-6.541,1,0.0294,0.317,0.0,0.112,0.255,131.931,5f5mBZ0u2gaXcSCfF9sg5w,4
0.542,0.625,4,-4.544,1,0.0284,0.504,0.0,0.136,0.327,80.03,5Z7fDuIF6XYXQWvnd2GigO,4
0.731,0.435,7,-10.289,1,0.0297,0.492,0.000333,0.0724,0.731,82.096,3HXTS2t60x3fT1xu5c5gEu,4
0.689,0.928,2,-1.273,1,0.0774,0.00464,1.8e-05,0.142,0.65,105.084,4K5OvEAa35FTORioqjTHPz,4
0.635,0.767,11,-7.092,1,0.0485,0.168,0.357,0.0629,0.968,79.492,6rDGl5dcfWC4Uat8btefB1,4
0.719,0.937,9,-1.891,1,0.0541,0.128,0.0,0.137,0.937,127.962,2eQfMFt1q1PpCRJtVuwLzS,4
0.782,0.74,4,-4.261,1,0.0246,0.12,0.0,0.102,0.966,93.034,0760VTI083g99L3xkjoKTE,4
0.755,0.784,6,-6.52,1,0.0369,0.0266,0.784,0.103,0.965,127.998,04iTC5c5a9rEr8wbzP4JM1,4
0.778,0.816,11,-4.813,1,0.207,0.364,8.53e-06,0.14,0.83,148.023,3lKI2qR6rgR13kQ6bidXK5,4
0.748,0.855,2,-4.967,1,0.0312,0.0481,0.717,0.0804,0.371,109.459,4fYvhqvAjOifw4ih3IU2z7,4
0.733,0.525,4,-7.365,0,0.0376,0.688,2.09e-05,0.267,0.572,122.402,5ZSImHC2E9obW7ftX5XPLN,4
0.186,0.889,2,-3.879,0,0.0834,7.76e-05,0.00011,0.174,0.344,96.833,3phUKtaRy78kHUZi7usFG8,4
0.661,0.622,8,-5.875,1,0.0396,0.569,0.0,0.133,0.603,95.002,5gy62OiW2cri7dyir11hsL,4
0.729,0.641,5,-9.618,0,0.0515,0.243,0.0134,0.186,0.967,143.11,1oacjZb8pH6OmGQGAbMkso,4
0.784,0.815,1,-2.703,1,0.298,0.127,0.0,0.0758,0.559,178.119,0I0wn4G67txQwENcmRH3d6,4
0.703,0.909,5,-4.205,0,0.46,0.287,0.0,0.401,0.777,204.208,2ZaWL12apL7wmNPuJMlny4,4
0.694,0.663,2,-3.444,1,0.351,0.0695,0.0,0.566,0.624,161.899,6nU5YHmm88HuVfpegW74p7,4
0.513,0.864,2,-3.364,1,0.0493,0.0187,5.15e-06,0.136,0.115,143.297,3vk4V4vwotEvP16U1cM0HQ,4
0.793,0.819,1,-5.465,0,0.0751,0.027,2.42e-05,0.0981,0.486,139.958,5AGAfMl2KDJOw7atI3IzLL,4
0.91,0.8,1,-4.091,1,0.179,0.0639,0.0,0.0951,0.538,104.001,0ejGGk4KzMPSKaseftuLT6,4
0.859,0.706,1,-3.437,1,0.259,0.144,0.0,0.12,0.417,82.491,2JzYEQGtJwYDR3zry7cZ9F,4
0.424,0.989,6,-5.383,1,0.0654,0.000545,0.0123,0.372,0.747,154.403,5ldU0PB4uz1kcWstbLgObt,4
0.703,0.88,5,-5.691,0,0.361,0.205,0.0,0.453,0.631,142.153,5SLxiEIEG6mjLMa5Pz6MqR,4
0.764,0.94,5,-5.164,0,0.274,0.172,0.0,0.509,0.402,121.93,4LGkgLLDyRMb9fcdbs0O0h,4
0.581,0.482,7,-7.765,1,0.0294,0.645,0.0,0.147,0.307,131.82,1J0NAemu98Bg5y39sqqfMI,4
0.625,0.821,5,-3.605,0,0.373,0.113,0.0,0.775,0.588,179.931,4l1wCXyTBj2aEn4X4jV7YT,4
0.548,0.963,1,-2.359,0,0.062,0.00214,6.84e-06,0.356,0.634,97.477,5hKyDPH2R0dxXQ0wuC1Dxh,4
0.644,0.722,1,-3.368,1,0.0907,0.0363,0.0,0.32,0.488,87.105,3dFawYbRK5lepDq7wRSEbr,4
0.57,0.477,7,-6.205,1,0.034,0.379,0.0,0.128,0.358,68.024,4wztk2LQD75UzN5UTnFK0E,4
0.488,0.938,0,-1.651,0,0.0569,0.00289,1.18e-06,0.434,0.395,144.083,1jIG6M4cM6kLwBidMICJMv,4
0.791,0.871,6,-3.769,0,0.132,0.169,0.0,0.0923,0.805,115.025,7HKkudjI7pofH9oDqt3Y1T,4
0.518,0.362,8,-8.7,1,0.0325,0.672,1.03e-06,0.21,0.27,70.017,4YQGPR4KGFMnSS8lUQPdbs,4
0.721,0.856,7,-3.827,1,0.401,0.455,0.0,0.573,0.701,90.36,3O2odOfAcTitOWuFUC0ceY,4
0.634,0.975,8,-2.941,0,0.0466,0.503,0.0376,0.335,0.818,127.653,3LqZhe0pkxDCIHH0eQabDv,4
0.51,0.423,0,-10.404,1,0.0387,0.882,0.00371,0.0643,0.39,159.695,7g81eo4S4utW0sqA40NZ4D,1
0.455,0.556,1,-8.231,1,0.0494,0.248,0.0,0.125,0.297,139.476,68SpcwzDfyFYaM6dMSEtRk,4
0.786,0.727,10,-5.73,0,0.188,0.0219,0.0,0.0763,0.644,95.005,2BLYXxyrBvCCrzvtVFtPWc,4
0.822,0.611,6,-5.941,0,0.345,0.144,0.0,0.654,0.338,87.02,5EETK9tR1U0E6pSs6TrQch,4
0.511,0.757,0,-6.573,1,0.0299,0.713,0.156,0.278,0.33,153.066,7LBn6G0jZ2VEcMGGXif9uf,4
0.773,0.772,2,-5.316,0,0.0419,0.156,0.0,0.0376,0.716,139.99,7mm0wCVAg6iigOXWEfd4P3,4
0.529,0.32,8,-8.552,0,0.0358,0.323,1.27e-05,0.112,0.151,127.661,4m2OYFeg88zIZBKdQKsggf,4
0.821,0.876,9,-2.913,0,0.309,0.0952,0.0,0.0909,0.806,158.069,2zQ2XUeswgBBNi9qIasCoL,4
0.776,0.765,1,-4.721,0,0.0404,0.0242,0.0,0.0546,0.862,101.997,62laTbC1RWyE3IhsNEbvE9,4
0.599,0.961,8,-2.843,1,0.0464,0.000138,4.49e-06,0.122,0.794,130.049,45Qz90khfSW8AnaH9vNg5j,4
0.81,0.677,3,-3.271,0,0.283,0.354,0.0,0.497,0.906,135.905,5ycw1bezRhHTn8e3tuYvsh,4
0.362,0.849,2,-5.662,0,0.178,0.0242,1.91e-06,0.33,0.417,119.59,1OcDyY8XQNT8ckiTPgLMfv,4
0.797,0.633,2,-5.174,1,0.196,0.114,0.0,0.236,0.358,85.988,5Dm0xGahAvUy1efpNtRSmN,4
0.513,0.455,0,-7.044,1,0.0341,0.739,0.0,0.0988,0.149,137.782,3XTcTwWPQZg9Ob0u4RBIfP,4
0.486,0.846,11,-3.975,1,0.0415,0.00386,0.0,0.0836,0.881,174.917,7BBhAZPkDnJ6mYVua3O1F4,4
0.616,0.927,2,-4.621,0,0.0391,0.241,0.0,0.446,0.92,143.954,4Q8XZAsvHH5wCPisKMisH5,4
0.738,0.875,11,-3.869,0,0.0418,0.0975,0.000106,0.0594,0.8,140.003,7F0zxzWvVEBamWpY8sbBPN,4
0.614,0.98,11,-1.329,0,0.0566,0.0515,0.0409,0.129,0.495,125.551,7q0zoe1gUR2IAnDfRqUxpK,4
0.758,0.527,0,-6.953,1,0.038,0.0671,0.0,0.109,0.645,123.983,4CHpoZ8tK0Xagah6Lcey0C,4
0.768,0.446,10,-14.131,1,0.0315,0.524,0.0,0.0696,0.968,115.182,1zo0b2HqIRGIWSvOKGCWCK,4
0.617,0.592,4,-4.816,1,0.0289,0.0204,1.05e-06,0.147,0.374,117.97,0BYa5V0RyOYthDeCMUBJQZ,4
0.705,0.958,11,-2.705,0,0.0573,0.0568,0.0,0.126,0.91,128.04,0AUOSdTLIjXrjFVLpoYn3p,4
0.786,0.662,9,-7.08,0,0.124,0.141,0.0,0.321,0.75,140.021,7czVcA9IUsAy61QdQaX2Tw,4
0.559,0.828,2,-3.831,1,0.0367,0.0588,3.19e-06,0.446,0.45,110.025,1Ud6TKFPVyWIs0dmQhg5iL,4
0.719,0.616,1,-10.058,1,0.936,0.581,0.0,0.702,0.597,58.475,3B6SRhOpTc9UlinJvozSWs,4
0.754,0.843,1,-5.183,1,0.436,0.256,0.0,0.206,0.848,81.027,7exTnIFkfvztGIVaEbsIz2,4
0.835,0.882,0,-6.388,1,0.0364,0.145,8.02e-05,0.0757,0.849,125.992,1Yd6CizL523PL8IsdkmKCD,4
0.5,0.748,6,-3.967,0,0.0311,0.021,0.0,0.153,0.375,150.0,5f3TJj7s2R0CmffNXTneF7,4
0.569,0.808,3,-4.336,1,0.0277,0.0108,0.0,0.0704,0.658,136.022,6B6PeBESFdk0OjBmGDllYI,4
0.694,0.731,1,-4.739,1,0.394,0.172,0.0,0.242,0.559,88.975,6RrEv21vIKgswo9INqW3jx,4
0.81,0.811,9,-6.383,0,0.0449,0.0701,0.00262,0.368,0.741,125.979,5DgkYopHWcNKg8rjFPYXFh,4
0.702,0.534,9,-6.102,1,0.0282,0.444,0.0,0.108,0.544,93.983,1w2hClDL1xH4FPZIipZ1FJ,4
0.579,0.374,3,-6.64,1,0.0272,0.593,0.0,0.114,0.217,139.917,5XVEx1pTUR4T7ABtXoGGxx,4
0.473,0.596,4,-5.819,1,0.0329,0.0408,0.0,0.126,0.177,144.0,7csMuPqdOPaFKby0AoRYL5,4
0.666,0.768,11,-9.776,1,0.0754,0.257,1.01e-05,0.396,0.702,93.998,6XVp0q2S9ORgOeHBeaXlke,4
0.841,0.863,1,-4.378,1,0.255,0.113,0.0,0.627,0.629,137.959,4sW4h1FRqJEzizOCD8eKNo,4
0.614,0.953,2,-1.921,0,0.0517,0.00783,0.000269,0.0996,0.669,124.968,4Ak5M4CD9XGkSUmW0loxAl,4
0.521,0.558,7,-6.309,0,0.0315,0.467,1.41e-05,0.157,0.0584,107.94,5B6ewNeXBcIDHqzsgAn6Dk,3
0.762,0.587,0,-6.077,0,0.0332,0.38,1.27e-05,0.136,0.54,122.892,33q2T6Bt6N1JKGQ4lSYjPm,3
0.47,0.432,10,-6.615,0,0.0294,0.304,1.2e-06,0.106,0.272,72.054,6Ef8tkhiFOOFOAeaQBFqtA,4
0.41,0.435,3,-5.76,0,0.0349,0.571,0.0,0.109,0.17,129.368,0qqHi5iyYkcbvCpnWwHKLl,4
0.741,0.933,1,-1.709,1,0.0439,0.00909,0.0,0.262,0.757,109.995,5AjjiajghftDZd5qO5YRCQ,4
0.41,0.463,7,-6.913,0,0.0292,0.607,0.0,0.117,0.116,109.975,2wKnGjAnQxH9rFDiTSBTyp,4
0.396,0.545,6,-5.932,0,0.0288,0.351,1.24e-06,0.189,0.294,140.089,2FPUCbxMXpyvQxORsq2zAD,4
0.707,0.96,11,-2.579,0,0.0546,0.0613,0.0,0.153,0.915,128.037,3N17JQ2yJjQTUOt706Uj6h,4
0.507,0.707,0,-3.839,1,0.0828,0.068,5.15e-05,0.063,0.79,174.929,4K35mmvZKAq3ue2TyXisMW,4
0.32,0.375,7,-6.866,1,0.0286,0.603,3.56e-05,0.122,0.291,141.325,6feQC1GrcSwO5WqYQqncIW,4
0.614,0.373,7,-12.066,1,0.0278,0.407,9.57e-05,0.0523,0.55,88.961,0TjV6Zi66f2ARFRsfd76Jr,4
0.289,0.367,6,-7.238,1,0.0289,0.593,0.0,0.144,0.11,64.469,1RU6gAnZSoxAE1pYTE7cfh,4
0.69,0.626,0,-5.726,1,0.0399,0.431,0.0,0.0826,0.566,90.016,1KGiNVIzzD0vUZUIErKZTr,4
0.378,0.308,8,-8.129,1,0.0367,0.81,2.88e-06,0.175,0.116,132.217,1WavNG5mSEyqY4UHmESmOT,4
0.869,0.67,0,-4.453,1,0.193,0.538,8.96e-06,0.678,0.725,95.048,2FBCZTYjezJJMy8JBDSdLA,4
0.704,0.647,5,-13.094,1,0.0691,0.284,3.29e-05,0.0749,0.76,104.49,0Sa90lwNm34LvVNy9h7yoI,4
0.715,0.746,7,-4.619,1,0.5,0.448,1.76e-06,0.718,0.527,90.037,1qXMXlNJm6LHS8eQhHZUGG,4
0.502,0.92,5,-4.538,1,0.0448,0.0234,0.0,0.0773,0.85,151.982,1IYVKu7GjfaaglGaYk9OMT,4
0.736,0.906,9,-5.112,0,0.23,0.136,0.0,0.656,0.796,87.793,7FUznK9hBS2dq8gN1YLGzs,4
0.697,0.898,10,-3.222,0,0.178,0.245,0.0,0.136,0.654,160.81,7aZm9Uq1lesRJCpv4tWQks,3
0.52,0.943,1,-2.437,0,0.0504,5.54e-05,3.36e-06,0.333,0.655,97.638,1tlnwFt8rS8OgRl30xgUs3,4
0.632,0.462,3,-6.812,1,0.0267,0.724,0.0,0.119,0.151,100.035,1Y85YkVzlmqXXZsj1XE1EF,4
0.292,0.503,8,-6.971,1,0.0303,0.4,0.00044,0.121,0.204,166.791,3RnxH3wYWBeseuJ44qCjTK,3
0.482,0.891,8,-5.157,1,0.339,0.15,0.0,0.65,0.492,175.768,5RVJTZWgDQlpM3qyVnpfHy,4
0.591,0.668,5,-5.508,1,0.0381,0.469,0.0,0.116,0.212,106.029,2yfD1eKDVlNRxDUE5Q1n3Y,4
0.638,0.804,1,-4.826,0,0.135,0.262,2.29e-06,0.639,0.643,84.952,14Wk4mAd55oVsCmybxtO3x,4
0.68,0.76,0,-4.149,0,0.0571,0.338,0.0,0.382,0.826,84.293,2qw0JhYLzuhkeHHIAajZ9D,4
0.367,0.973,8,-3.023,1,0.106,0.00085,0.0,0.296,0.405,179.844,3S78JYV8atqC3wiRDoFUwW,4
0.515,0.498,8,-7.613,1,0.0443,0.783,3.9e-05,0.104,0.258,69.771,6UWXnJ4MpEeVkBLXmF90aj,4
0.733,0.659,5,-9.848,1,0.0584,0.361,0.348,0.121,0.351,132.017,5yEPApN1lFLEae8cMAdLFN,4
0.47,0.738,1,-6.569,1,0.032,0.00407,0.0,0.214,0.583,140.053,20Dkazjtm6YIzQ0n3Dkfhh,4
0.745,0.801,10,-3.288,0,0.0601,0.0484,0.0,0.866,0.797,91.97,02LakupAitzaIUjXCmHdXH,4
0.692,0.923,7,-2.607,1,0.0407,0.118,0.0,0.307,0.889,100.001,50mJUXTFaqSTpqppyPPnvp,4
0.64,0.835,2,-6.557,1,0.0259,0.00221,0.0403,0.0832,0.621,98.974,3K0JVvLb44T6LaZJghKjLN,4
0.722,0.858,6,-4.606,0,0.314,0.575,0.0,0.641,0.887,162.099,675wKPRuyvMIxpDvUJzI1e,4
0.517,0.966,0,-4.036,1,0.0467,0.00494,5.08e-05,0.247,0.878,129.973,35RQO5l6wliPfRuWY9Y9T2,4
0.73,0.922,7,-1.831,1,0.0702,0.284,0.0,0.467,0.811,126.981,1RDa57Qh5kWFYUHkQuwSJa,4
0.594,0.788,7,-3.571,1,0.0506,0.202,0.0,0.198,0.491,139.937,2wo6btkOmf4NK553JrEg4q,4
0.763,0.836,4,-3.316,0,0.347,0.231,0.000796,0.916,0.787,160.034,1XZJtKwKYQOmcocZqbomXU,4
0.604,0.826,10,-5.359,0,0.346,0.00974,0.000261,0.854,0.738,91.212,4s8viZJxaxp5osGvPUSVOI,4
0.805,0.893,11,-2.266,1,0.0737,0.175,0.0,0.082,0.913,110.011,5mXCc8Fuubkjvgwht0NIWA,4
0.69,0.651,9,-4.63,1,0.0319,0.533,3.82e-06,0.116,0.614,114.987,2tmFfcYB2M1aGrXi7cFeoI,4
0.695,0.979,0,-2.76,0,0.0509,0.0329,0.0,0.302,0.96,155.072,1CjVSDqhTehDvMeKjSIWGm,4
0.81,0.811,9,-6.383,0,0.0449,0.0701,0.00262,0.368,0.741,125.979,4WeEgNcHs60bGp2y5aiDLB,4
0.671,0.651,11,-5.643,1,0.0302,0.426,0.0,0.079,0.381,108.982,5nfb7IPrj9awskmLFSykWr,4
0.708,0.432,5,-7.113,0,0.0556,0.81,5.98e-05,0.154,0.628,79.986,1nk9moKBnrWMsXoHxnaeJd,4
0.395,0.371,9,-7.512,1,0.0289,0.643,0.0,0.138,0.0761,71.048,7sp5iTQjB7GHXX4TKrhOaO,4
0.783,0.875,8,-4.486,1,0.0663,0.0172,0.0225,0.217,0.385,103.953,3mBNDtEiA1bLDYro9glUR5,4
0.529,0.754,3,-4.209,1,0.0551,0.516,0.0,0.197,0.538,202.018,1uRB9bYGCSvLSsF4e65UYj,4
0.866,0.815,7,-4.727,1,0.073,0.0996,1.46e-06,0.0172,0.813,109.997,15wqZsAVQLMEqqUCIbz6Fp,4
0.462,0.432,0,-8.149,0,0.0322,0.857,0.0,0.132,0.158,129.182,0KjswKgBYLO65T674Hvldc,4
0.513,0.961,0,-4.379,1,0.0456,0.00265,2.23e-05,0.21,0.852,129.996,0eFnSvGTq1HHNhIqZv61Wq,4
0.722,0.95,7,-3.712,1,0.0488,0.0368,3.24e-05,0.318,0.925,124.046,7B04nsd6Y08zVUHSZ2THj4,4
0.758,0.811,0,-3.881,0,0.0414,0.244,0.0,0.109,0.74,109.97,2NMhPQgZ0rd3kq98KJViID,4
0.443,0.509,7,-7.659,1,0.0297,0.351,0.0,0.109,0.125,123.872,4TlKVrK0TnVlwvVSbUbbM4,4
0.362,0.532,1,-6.708,1,0.0304,0.189,0.0,0.059,0.195,121.393,3fxaN9pj6g4crVCzMTqRd0,3
0.498,0.574,1,-4.27,1,0.0309,0.389,0.0,0.0598,0.235,121.383,3yVUAgXBPozhKKeXphiTY3,3
0.733,0.855,11,-4.246,0,0.0332,0.51,0.0,0.0658,0.689,99.486,06Y6AQOxZw8Ybibi1ELCoi,4
0.687,0.912,7,-6.701,1,0.0337,0.0272,1.39e-05,0.31,0.972,137.012,2TmvAnJwf0APYJBnGDg4N4,4
0.353,0.496,2,-6.991,1,0.0289,0.644,0.0,0.104,0.22,141.772,5XyvfAC8S62CHQL2Z3BVYP,4
0.802,0.541,2,-5.398,1,0.0863,0.191,0.0,0.342,0.27,100.021,3Kb2FrKuXnwUJkjKGcY1kK,4
0.699,0.792,2,-4.569,1,0.1,0.0515,3.48e-05,0.31,0.942,176.108,7IErrQn4dPUf5ch0EQVEPp,4
0.756,0.806,0,-3.867,0,0.0428,0.225,0.0,0.104,0.742,109.956,3fB6z972xZddHD2SBKYCMc,4
0.516,0.532,3,-6.191,1,0.0384,0.791,0.0,0.119,0.407,129.499,48019yKa8kJowllkqICDIi,4
0.424,0.368,7,-7.508,1,0.0284,0.714,5.79e-05,0.0942,0.236,71.943,2fRFwWwZG7Qfkui7GcxTMy,4
0.755,0.43,5,-14.347,1,0.034,0.756,0.0089,0.387,0.575,105.984,7dxyNzfhhXpqIHttzNFxn5,4
0.622,0.524,9,-7.626,0,0.0282,0.693,0.00263,0.094,0.733,152.972,3MNFiVcKOPlcvXcx9EHdpE,4
0.683,0.995,5,-5.751,1,0.0736,0.0618,4.08e-05,0.482,0.897,135.883,42TBLoQJ4aETzku6qEg3NF,4
0.898,0.584,2,-4.654,1,0.113,0.178,4.6e-06,0.0679,0.71,95.998,42dgKh54xg8W39NDDIrmCz,4
0.304,0.354,5,-13.226,1,0.0362,0.966,0.667,0.0618,0.514,77.077,0QvBzrHEF7VjOyQ0yU3m7E,3
0.764,0.638,6,-7.668,1,0.0376,0.424,0.0,0.348,0.886,110.024,3AtVaaeENM7y8RJcNSTOlG,4
0.538,0.386,2,-9.355,1,0.0241,0.191,1.8e-06,0.253,0.142,139.955,5EGZGkg7DuToUdEa88W2xQ,4
0.678,0.497,8,-6.812,1,0.0385,0.48,0.0,0.154,0.733,95.971,22T59ClErOrgyWmXG7rUDd,4
0.567,0.375,4,-12.617,1,0.0253,0.884,0.000637,0.0997,0.207,69.977,75JAoS9ebFxy5Gz3ZnBh7U,4
0.779,0.497,1,-6.942,0,0.118,0.22,0.0,0.124,0.362,127.983,2phRcDceIli8JDmUZXh2SF,4
0.592,0.737,3,-6.194,0,0.0337,0.0474,0.0,0.0979,0.846,127.985,72cdYcriYaCOBzxTu42YfH,4
0.48,0.589,6,-5.829,1,0.031,0.683,0.0,0.101,0.318,127.704,4jknyio1tolPfGu539fE87,4
0.591,0.684,9,-8.956,1,0.0353,0.0657,8.93e-05,0.124,0.175,115.967,1hEHhT0DQMOPUcV6UP1cos,4
0.583,0.563,9,-5.827,1,0.0409,0.441,0.0,0.168,0.396,141.962,6j4hRezlKpLX3CtRy5V4OC,4
0.711,0.31,4,-12.102,1,0.0485,0.878,0.0073,0.107,0.0723,141.853,78jV32rpW1jZpCsfW3JnAt,4
0.651,0.277,5,-10.716,1,0.0384,0.733,0.0,0.107,0.562,119.846,7gXnTPv4oIeupUnvLopwsE,4
0.711,0.475,8,-8.516,1,0.0612,0.764,3.31e-06,0.0891,0.558,127.994,6dKKY7BZi4yXS3vwuR6Dmt,4
0.775,0.895,6,-2.19,0,0.0639,0.484,0.00351,0.0835,0.961,131.125,0rv9j5RL5ZyfktSOCGsPBm,4
0.812,0.716,5,-5.088,1,0.097,0.116,0.0,0.479,0.497,99.995,7y24cTluWhcJct69ZOWKNC,4
0.576,0.443,1,-9.39,1,0.0285,0.648,0.000201,0.117,0.38,103.997,3mIVp0eRZ2mgRmpLYzBETA,4
0.32,0.469,8,-8.99,1,0.0391,0.614,1.74e-06,0.912,0.236,140.749,0RKScpfW0pefoMDgcorKJt,4
0.705,0.968,1,-3.262,0,0.0373,0.0208,0.0,0.113,0.901,141.989,3CYMSmNYRnNz6CtGjbCW72,4
0.536,0.856,7,-4.428,0,0.0911,0.024,0.0,0.297,0.454,90.069,4Wkw62rPTP1v37vdwUJ1Yg,4
0.743,0.747,5,-5.64,1,0.0374,0.031,0.0,0.2,0.691,101.01,1r3RzA093pxz24XEtlvY9D,4
0.716,0.329,9,-12.584,1,0.037,0.402,0.00185,0.086,0.434,124.644,4saeFbTlCs7QBSNMXzt4D7,3
0.513,0.359,2,-7.442,1,0.0285,0.807,0.0,0.0861,0.144,139.991,1GH2zktv0O2oSut4khXRmG,4
0.537,0.388,10,-12.162,1,0.0306,0.0544,0.000283,0.101,0.178,110.499,0b4sTnmz7wzodbY8fMkTry,4
0.753,0.961,0,-4.009,1,0.0732,0.0197,0.0,0.117,0.926,140.065,3BhXBoIr4YcQcf9mMVhoOG,4
0.934,0.671,0,-7.253,1,0.0754,0.0464,0.0,0.085,0.869,96.371,2Tfv41qZ0U3ahZiKiDBa4a,4
0.43,0.719,6,-4.54,1,0.0418,0.22,7.6e-05,0.541,0.585,88.838,24yeqyHA3EW35CKpyeE4uR,4
0.514,0.311,5,-8.027,1,0.0286,0.806,0.0,0.0674,0.177,127.948,4i39vkBJzBnYvBMua65Rwi,4
0.457,0.499,4,-6.655,1,0.0318,0.422,0.0,0.331,0.164,120.18,10PzmnIzAwd4vRRDUamEwr,4
0.71,0.874,5,-5.549,1,0.0339,0.03,0.000105,0.11,0.888,134.769,2ulPg292yYyQMHAMc5pbUh,4
0.676,0.784,7,-6.681,0,0.055,0.327,0.00122,0.349,0.838,110.665,40uwNPMXHFJlZmxjzjody3,4
0.738,0.919,7,-4.126,0,0.0442,0.164,0.0,0.0712,0.866,110.049,7sQaZvlFFqlBsObK8A3y0S,4
0.535,0.921,0,-5.893,1,0.196,0.29,0.000541,0.676,0.547,129.433,1gU4xVIzOdXrRJsvbfDWPm,4
0.768,0.565,10,-6.668,1,0.0273,0.309,0.0,0.107,0.796,131.987,4ezlt6ciGxes2ctqphnKVU,4
0.438,0.529,7,-5.556,0,0.0338,0.646,0.0,0.151,0.157,134.661,4VH257CEikqfvmN6TbBFYZ,4
0.605,0.357,8,-8.742,1,0.0365,0.261,0.0,0.116,0.134,135.921,2GQNIuqbHbsSJPjvp91AJg,4
0.788,0.783,6,-6.906,1,0.0624,0.137,0.0058,0.0426,0.937,98.002,3tvsIHGahMTdOKaZTGe7Iz,4
0.524,0.674,0,-6.725,1,0.0315,0.148,0.0,0.156,0.586,154.086,4qUpu6JlcqKveZBDWbt25o,4
0.597,0.553,6,-8.857,0,0.0284,0.0704,1.41e-05,0.0587,0.303,143.898,1Sh8k4m5whTF7mIFdRNRAa,4
0.361,0.733,9,-5.73,0,0.0334,0.457,0.0,0.12,0.344,172.986,3ZovyLqQDxnTs3RbklLaa4,4
0.723,0.752,9,-7.248,0,0.043,0.295,2.49e-05,0.0662,0.701,128.053,3mGb59OPZHHqDOyun7Rek8,4
0.407,0.163,1,-10.118,0,0.0322,0.902,6.45e-06,0.0978,0.184,117.963,2X1Cqlc3jMEw7j5scnt6Xv,4
0.829,0.541,10,-7.602,0,0.0601,0.39,0.0,0.0979,0.41,89.995,67A5HpruURs2HzdC9wAN7F,4
0.491,0.595,4,-7.191,1,0.0414,0.00693,0.0,0.369,0.293,82.017,0ay8fHEeIE1n4Mt6qKaTyt,4
0.503,0.69,10,-8.26,0,0.0806,0.0566,2.65e-06,0.0739,0.48,127.045,32yeXsKQbP5tIGWYoEVNnM,4
0.621,0.674,0,-5.775,0,0.0491,0.312,0.0,0.306,0.641,86.031,0cPPyoGJkteS3kBHfsV7qE,4
0.527,0.387,2,-7.601,1,0.0325,0.538,0.0,0.0995,0.131,130.761,6oh5mZnvl3qfe9OBXTwnCm,4
0.609,0.856,1,-3.98,0,0.0339,0.0123,0.00503,0.0677,0.886,186.115,7tSt4Jbnml5l7MMWqxfx7f,4
0.354,0.37,0,-7.533,1,0.0301,0.817,0.00556,0.118,0.195,139.991,1sAWuJLbUYdNdl8rrCxK5A,4
0.884,0.61,7,-5.45,1,0.0881,0.155,0.0,0.0999,0.954,97.995,1IkdRtsgZCtWIekX8NrLdN,4
0.585,0.418,8,-9.407,1,0.03,0.749,2.67e-05,0.078,0.198,98.329,25ZT53ABhRs4oDg0j8GtAc,4
0.381,0.526,10,-6.938,1,0.0429,0.632,0.0,0.154,0.311,136.169,1hNYiYh10zoFl4L6RrLDHq,4
0.585,0.331,5,-8.99,1,0.0299,0.756,7.3e-05,0.127,0.163,119.467,06hyVZeZrKaQlbIDKgbpV9,4
0.624,0.455,11,-10.282,1,0.0328,0.32,0.143,0.0939,0.622,138.072,4S5ihSR0F3cvK64GHLz4ax,4
0.521,0.423,2,-6.77,0,0.0324,0.513,4.39e-06,0.131,0.274,59.036,3G9dGrDJAPTDtJCGk8VF5i,4
0.469,0.507,7,-6.222,1,0.0299,0.517,0.0,0.107,0.12,66.033,0xuXybbYxNqKKD4NMr63g4,4
0.463,0.449,9,-5.607,1,0.0391,0.805,0.0,0.0907,0.216,123.546,4nLwtNzEa1I1tvqC89xo1L,4
0.674,0.947,8,-3.059,1,0.0809,0.134,0.0,0.206,0.85,104.047,6gmb3ioSxK2kRYIwFq0RSy,4
0.615,0.944,4,-4.721,1,0.0673,0.0101,0.00255,0.237,0.436,117.7,6ogV0x5m4yw8rvca4m3NxY,4
0.602,0.705,1,-4.315,1,0.0352,0.271,0.0,0.139,0.587,133.945,3HqXGwYNjV7kL06M0lxpku,4
0.642,0.956,1,-2.82,1,0.0517,0.0161,0.0,0.243,0.911,104.021,0DTkhrr2Y8eWt3DrcoboRl,4
