artist_id,artist_name,track_id,track_name,release_date,track_popularity,album_image
4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,2AYEOC02WLhUiOoaig2SEH,Out of My League,2013-05-07,76,https://i.scdn.co/image/ab67616d00001e025e145eb24e282b9554501a27
74XFHRwlV6OrjEM0A2NCMF,Paramore,1yjY7rpaAQvKwpdUliHx0d,Still into You,2013-04-05,82,https://i.scdn.co/image/ab67616d00001e02532033d0d90736f661c13d35
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,2013-01-01,80,https://i.scdn.co/image/ab67616d00001e023c814f8afa852904e9db8a9f
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,2013-01-01,88,https://i.scdn.co/image/ab67616d00001e029e2f95ae77cf436017ada9cb
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2AT8iROs4FQueDv2c8q2KE,R U Mine?,2013-09-09,84,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,03fT3OHB9KyMtGMt2zwqCT,Play It Again,2013-01-01,77,https://i.scdn.co/image/ab67616d00001e0216fce2616744168b30462991
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,2013-10-08,75,https://i.scdn.co/image/ab67616d00001e02fb1cb900d28642e668d77b12
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,3gbBpTdY8lnQwqxNCcf795,Pompeii,2013-01-01,74,https://i.scdn.co/image/ab67616d00001e02258225089decfb3d5c3718d3
4gwpcMTbLWtBUlOijbVpuu,Capital Cities,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,2013,85,https://i.scdn.co/image/ab67616d00001e0213c6cb6a81c8db4dbc8b9924
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,2013-01-01,75,https://i.scdn.co/image/ab67616d00001e0216fce2616744168b30462991
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,0NlGoUyOJSuSHmngoibVAs,All I Want,2013-06-17,83,https://i.scdn.co/image/ab67616d00001e023e42854096da9a3b1ca901c9
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,2013-09-09,82,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,2013-04-01,80,https://i.scdn.co/image/ab67616d00001e0260cf7c8dd93815ccd6cb4830
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,7brQHA2CgQpcMBiOlfiXYb,Afraid,2013-04-19,78,https://i.scdn.co/image/ab67616d00001e028265a736a1eb838ad5a0b921
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,2E43WFS4rRc09za2r2GmZl,My Songs Know What You Did In The Dark (Light Em Up),2013-04-12,77,https://i.scdn.co/image/ab67616d00001e02483a98632e23f6d2623ab75c
74XFHRwlV6OrjEM0A2NCMF,Paramore,1j8z4TTjJ1YOdoFEDwJTQa,Ain't It Fun,2013-04-05,75,https://i.scdn.co/image/ab67616d00001e02532033d0d90736f661c13d35
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,7nzsY8vlnKdvGOEE0rjAXZ,Arabella,2013-09-09,79,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,2LGdO5MtFdyphi2EihANZG,Knee Socks,2013-09-09,78,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,2TR7A4ulH9R1PNwMyd8o8U,This Is How We Roll,2013-01-01,71,https://i.scdn.co/image/ab67616d00001e02b908d0a877b7169921ff0934
