artist_name,artist_id,track_name,track_id,ff,track_popularity,artist_followers,artist_popularity,artist_genres
fromis_9,24nUVBIlCGi4twz4nYxJum,Love Me Back,2IMPPA9UZpqTnnVIy9lDHU,1,67,1180701,56,"['k-pop', 'k-pop girl group']"
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Nightmare,0jUDrSASok8h2xUIWe4KOG,1,64,8913908,72,"['k-pop', 'k-pop girl group']"
ITZY,2KC9Qb60EaY0kW4eH68vr3,RINGO,2qWIeuIxVJglnWWsDpyhfU,1,71,6307930,70,"['k-pop', 'k-pop girl group']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Diamond Days,6n5M2Al3QgTScpO4AZH9OI,1,71,10621758,78,"['k-pop', 'k-pop boy group']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin on Me,7FYC8o4UgVYsFPlsRK22HC,1,0,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Face of My City,5L3RH40lFUIqLLG6Nwp52m,1,0,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Is That Ight?,5CQsyEZ7AJ98QJtepkL7Kd,1,0,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,First Class,2dSWonB5ok1wwDuGyjvewc,1,0,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Lovin on Me,4DMKXsZ3Vm3IxPw0arLOAX,1,0,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Jessi,64k5e9kV9MdukXjFrR5R37,Gum,6QJEWaTiiBSYPHr6FrZ8vu,1,70,1953813,59,['k-pop']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Mortal,3JdYRIhtpQd56Dj3rhMRoC,1,69,7105008,77,"['anime', 'k-pop boy group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,GET LIT,7dqUVy6c69qzuAtIFbNeZ8,1,68,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Bad News,7AGq5qaaF9awHDaKuCvVjj,1,71,288714,60,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Yawn,1qzvzPfqzpNQ01ZBOEkVlf,1,72,10621758,78,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Blue Flame (2023 Ver.),2ahp0wvyEzyvgWfOhStHWp,1,69,3614292,76,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,One Kiss,4zIPZxvYp32y6ifjm1E30O,1,64,8913908,72,"['k-pop', 'k-pop girl group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Trick or Trick,3EI3OLBeM89B0o0UsIGCOx,1,70,4110265,75,['k-pop girl group']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,sunny days,4U9teFThcaHZz386DQM6FY,1,70,1338142,72,['korean city pop']
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid,36ylDwMUz1EqrdbfBF8vC7,1,69,1384578,69,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Iced Coffee,2ciMW7c3kpno8ruu9RkBKg,1,64,8913908,72,"['k-pop', 'k-pop girl group']"
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Do not touch,5gq7xM6eI16osBO2U581NL,1,69,502490,57,['k-pop girl group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I Want That,34pKV56b6d7Nz1l6av1nZ1,1,70,7944655,73,['k-pop girl group']
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,ISTJ,43Pmqpiw4zFY77pT5QdxQ8,1,66,7391266,70,['k-pop boy group']
KARD,2JhAlkmukNvarUpGhTFXUQ,ICKY,1OhotmnsJBmsHaKwACYMgJ,1,66,1904519,55,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (Alternate Ver.),5BKiMkWucQVb7wrFi29VtX,1,71,11467146,89,['k-pop']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Back 2 Back,40PKBUQRjtW2pUg4zv3y7r,1,70,10621758,78,"['k-pop', 'k-pop boy group']"
JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,NOBODY,4loUHO28CuvSbEiZXId1BD,1,72,1306276,56,['k-pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Don't Blink,2uJEnyojuGg31VVlLTQFpp,1,69,4110265,75,['k-pop girl group']
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Headliner,6Es0Sxn1yE7L0T1YxrYHKX,1,70,10621758,78,"['k-pop', 'k-pop boy group']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Butterflies,3Oi8I8awZsuJtSEOGHuOXf,1,68,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Youtiful,5sSv2lotkWeHZ9YSTQrdbf,1,68,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
WayV,1qBsABYUrxg9afpMtyoFKz,Poppin' Love,7lMMU46D1is2fvc5CZhhAM,1,66,2038184,61,"['chinese idol pop', 'k-pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,OTT,0ANTnEM0En14CMHPxs0MZj,1,67,3202857,74,['k-pop girl group']
HUS,23m7tUHLULVyBAAIYHbsgT,BANANA SHAKE (SPED UP),6qXGfKR1JHtH18PbT15k6F,1,65,31785,45,"['k-indie', 'korean city pop']"
TAEYANG,6udveWUgX4vu75FF0DTrXV,VIBE (feat. Jimin of BTS),61AZsmFB3VoJdmraMk5ZSn,1,66,1308425,63,"['k-pop', 'korean r&b']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Sweet Venom (feat. Bella Poarch),3v8hC61VqQ95xwBiLg1JPg,1,67,7105008,77,"['anime', 'k-pop boy group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,Ditto,5702raF31K9rvD6KZ6sCTo,1,69,6282247,80,"['k-pop', 'k-pop girl group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,Our Night is more beautiful than your Day,11YovYUVkZdLyOFncbecWL,1,62,6282247,80,"['k-pop', 'k-pop girl group']"
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Eyes Roll,79yymC6QQaZ81jR2UYcPfy,1,68,7944655,73,['k-pop girl group']
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Allergy,38MKW2tQHtyO8djIOKlEFF,1,70,7944655,73,['k-pop girl group']
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Bulldozer,4Pp6Ql9wV7A6VqHrmjMFv4,1,63,8913908,72,"['k-pop', 'k-pop girl group']"
NMIXX,28ot3wh4oNmoFOdVajibBl,Party O'Clock,0HdcJkzhhhzID0nXEpIVgH,1,66,2131236,63,"['k-pop', 'k-pop girl group']"
Crush,6aLdhHUqgdKE86xbtNmY8g,Click Like (Prod. Crush) (Feat. Paul Blanco),3uzUBVCNTdVnmJMumFA4Ce,1,68,1174984,63,"['k-pop', 'korean r&b']"
TAEMIN,13rF01aOogvnkuQXOlgTW8,The Rizzness,6wGh0YsTJgonptwfPBnScC,1,65,2876764,64,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,DLC,6dyXogYZZ45wBgRY1Wq3P1,1,67,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",5qyjy0xfsHNzWxvXkHVB85,1,69,6948238,81,['k-pop']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,FNF,7LQvpgaadSh74HzYAjOisA,1,66,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,Off The Record,6TNx6kHZeVDByUNMVxkAfa,1,67,3202857,74,['k-pop girl group']
Billlie,2GQxKDojobwBjZMPf7aoh0,DANG! (hocus pocus),2pNxufMWgPp8I7m6zPChq6,1,60,536996,52,['k-pop']
NewJeans,6HvZYsbFfjnjFrWF950C9d,Beautiful Restriction,7CHDUDw89DCR8vvI0yTXGa,1,68,6282247,80,"['k-pop', 'k-pop girl group']"
BTS,3Nrfpe0tUJi4K4DXYWgMUX,The Planet,4IJsVXbSeGPUrgwpVoHmlg,1,72,71342884,85,"['k-pop', 'k-pop boy group', 'pop']"
Billlie,2GQxKDojobwBjZMPf7aoh0,BYOB (bring your own best friend),2zoLJs2jC0uiy59KJAWL2h,1,64,536996,52,['k-pop']
TWICE,7n2Ycct7Beij7Dj7meI4X0,Hare Hare,0h3dJV8JA5oxPzSF4tkz2t,1,69,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Wings,2UBHMxFRoaDuHGGIjpd3dJ,1,61,8913908,72,"['k-pop', 'k-pop girl group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Hot Air Balloon,1mdtLny0zugh89vokWGG80,1,68,4110265,75,['k-pop girl group']
XG,0LOK81e9H5lr61HlGGHqwA,TGIF,3horUXBBgEyTEAxfeT9c0P,1,68,1008880,66,['k-pop girl group']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (Deep House Remix),6D90VTeGEWYX5AkAtjHZh1,1,68,6948238,81,['k-pop']
EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,SLAY,32Ao6xLLir3dPOhQGvqgSB,1,67,2003622,58,"['k-pop', 'k-pop girl group']"
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Scenery,6soeHzqsg3Q2ugz21bnFR9,1,61,8913908,72,"['k-pop', 'k-pop girl group']"
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,F*ck My Life,3tgWMPOY4stCdKYj5NjrAe,1,70,10621758,78,"['k-pop', 'k-pop boy group']"
STAYC,01XYiBYaoMJcNhPokrg0l0,Teddy Bear,4kSDi21MeOoSvpZs6MveI9,1,66,1611711,61,"['k-pop', 'k-pop girl group']"
CHANYEOL,6jV25rzTKQ2zMgrqHha1V5,Good Enough,0joaMfmFVNsqTSGgX767KN,1,68,1859244,58,['k-pop']
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (UK Garage Remix),5tDxLjAnkojfnXnjOk6mvh,1,68,6948238,81,['k-pop']
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,JUMP,4vTXBC7QOjEbi8DcJvCNE2,1,64,898940,56,"['k-pop', 'k-pop boy group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Fate,0iLyNDLTsBkqB8SLAzNGxF,1,67,7105008,77,"['anime', 'k-pop boy group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,You,52qof5uEYA0TV0EpR7jNxs,1,67,4110265,75,['k-pop girl group']
ITZY,2KC9Qb60EaY0kW4eH68vr3,None of My Business,6iYfUvWNdKulAgX2TOhk5u,1,64,6307930,70,"['k-pop', 'k-pop girl group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Spicy,3gtlthEgyulDfT8dWdKsnv,1,69,4110265,75,['k-pop girl group']
IVE,6RHTUrRF63xao58xh9FXYJ,Holy Moly,5q288Nbf39kqh2HtI2H2op,1,65,3202857,74,['k-pop girl group']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Is That Ight?,78aELoNP2X3DC3rjHEVLPy,1,62,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
The Rose,5na1LmEmK2VzNLje9snJYW,Back To Me,20Ahyv93KKjMuDHAVy2yjr,1,64,2520981,63,"['k-pop', 'k-pop boy group']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Flash Forward,74cpuIw43kA8xPgbQEPdss,1,64,3614292,76,['k-pop girl group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,No-Return (Into the unknown),6DSGb5CmwHX4pvclq8HUU1,1,66,3614292,76,['k-pop girl group']
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Ay-Yo,2KwOuFfwQyT9mZqjvchd81,1,61,7273469,69,"['k-pop', 'k-pop boy group']"
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,WATCH IT,3UQw1V8gM5YihFDcnjNkWN,1,67,2763302,58,"['k-pop', 'k-pop boy group']"
BSS,1uAT5bTSp6dWbNmixIUP5t,7PM (Feat. Peder Elias),6tAPw1Rtt3SGEOm6ohYi8l,1,69,446973,56,['k-pop']
WayV,1qBsABYUrxg9afpMtyoFKz,On My Youth,2XVtXrEu5C8V38u22Xt2Yy,1,67,2038184,61,"['chinese idol pop', 'k-pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,I WANT,1Xnha5ko8j7yY8O3ATe0Vs,1,68,3202857,74,['k-pop girl group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Fire in the belly,05RlBHEZg1RmL9DnPgv9Qq,1,66,3614292,76,['k-pop girl group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,?∏„É•?®„É™??(Prod. imase),1PeBPKbOCc370rnLKploBL,1,67,3614292,76,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,YOLO,3OQWohbPUsvbXaH1AiRazX,1,67,4110265,75,['k-pop girl group']
ATEEZ,68KmkJeZGfwe1OUaivBa2L,Dune,1CwzGOJqmATtWE8H00MEIL,1,62,3374196,69,"['k-pop', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,I CAN?ôT STOP ME (feat. BOYS LIKE GIRLS),4gKhh8GQfRprLBBPc5um6Q,1,61,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,Kitsch,4hbU7BVioG3WnoRNEy5YUf,1,68,3202857,74,['k-pop girl group']
SHINee,2hRQKC0gqlZGPrmUKbcchR,HARD,2VV1RIhTgeJ4PEMYz6TqDB,1,65,3110369,61,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Happy Fools (feat. Coi Leray),77LZvE2XLYn2AW55UxIG8H,1,64,9109873,76,"['k-pop', 'k-pop boy group']"
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (TXT Ver.),0CerW91SZ7XXHk6tdKE05a,1,64,9109873,76,"['k-pop', 'k-pop boy group']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things,330IIz7d75eqAsKq1xhzXR,1,67,4110265,75,['k-pop girl group']
IVE,6RHTUrRF63xao58xh9FXYJ,Payback,1RYK0mKtwjWaNLe7Mi6jYN,1,64,3202857,74,['k-pop girl group']
MAVE:,2ec7y2L98sHDYFylr7KqEx,PANDORA,70yszWsLJvNZuZwaHNMROf,1,67,140257,45,['k-pop girl group']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Blame On Me,5w7IRpQTMNA2EuWrHDmClX,1,62,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Mixtape : Time Out,5vMQIOhLw85H8WYIf1kEWw,1,64,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
B.I,0UntV1Bw2hk3fbRrm9eMP6,Loved,2nWVowkuFVY6hCRBylnaZh,1,62,742421,60,['k-pop']
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE (Jonas Blue Remix),4JRjQE4sXKgOFURvvetuXi,1,58,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
TAEYONG,6SKusTjOAPsTZ6kareKQdm,SHALALA,2gAX00D7NOBKdcKbOXdpFR,1,73,1211332,57,['k-pop']
TWICE,7n2Ycct7Beij7Dj7meI4X0,Alcohol-Free (English ver.),6rJjT5kPYhtXkUsot7tkjI,1,58,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,Fall In Love Again,7e2t41hCiR0sV4Lgv555v3,1,62,898940,56,"['k-pop', 'k-pop boy group']"
NewJeans,6HvZYsbFfjnjFrWF950C9d,Zero (J.I.D Remix),12Yy0hZrUebGnr3IrppPnW,1,64,6282247,80,"['k-pop', 'k-pop girl group']"
wave to earth,5069JTmv5ZDyPeZaCCXiCg,evening glow,4ti11xaTQ4ZrLBglUyrkMX,1,63,1338142,72,['korean city pop']
ATEEZ,68KmkJeZGfwe1OUaivBa2L,DJANGO,5Ku5uYEtkdpNlkgqU6p4ir,1,62,3374196,69,"['k-pop', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,CRY FOR ME (English ver.),6cNj96qS6WfQwSCxWScFFW,1,57,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Parade,4YGjBlNqjaUinn2aRkWcLG,1,59,7273469,69,"['k-pop', 'k-pop boy group']"
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,One and Only,7dDY45rR3idfeCypFDrk0G,1,66,7105008,77,"['anime', 'k-pop boy group']"
IVE,6RHTUrRF63xao58xh9FXYJ,Either Way,5c1EubDxHdulbausF5CpX5,1,64,3202857,74,['k-pop girl group']
TAEMIN,13rF01aOogvnkuQXOlgTW8,"She Loves Me, She Loves Me Not",5eiNEMoVsEDmKDQrqyrOer,1,63,2876764,64,['k-pop']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Karma,1RGaIn89VUtXvJCXz1tDNb,1,65,7105008,77,"['anime', 'k-pop boy group']"
xikers,6QHP8St0MzfNDqjKpwtMht,TRICKY HOUSE,2MeEPaL5HsW9njvrtP0Agj,1,64,277703,49,['k-pop boy group']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night (Holiday Remix),40CJrEAyXS8qe0BBFbYbJO,1,59,3614292,76,['k-pop girl group']
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,Beautiful Liar,1F6qqwgyBjcIMzen8RrOXQ,1,64,5233866,59,"['k-pop', 'k-pop boy group']"
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Space,4M27cSWrLO7bVW8ISJXwNU,1,59,7273469,69,"['k-pop', 'k-pop boy group']"
ITZY,2KC9Qb60EaY0kW4eH68vr3,Kill Shot,3i7Z0CI7QIwnU4MVL0XJB9,1,63,6307930,70,"['k-pop', 'k-pop girl group']"
ATEEZ,68KmkJeZGfwe1OUaivBa2L,Outlaw,6UM7j0WbcGtk06c6pGKiQ6,1,61,3374196,69,"['k-pop', 'k-pop boy group']"
Jimin,1oSPZhvZMIrWW5I41kPkkY,Like Crazy (Instrumental),0cxhv3PpIkmREXqobuB0zG,1,66,6948238,81,['k-pop']
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night (Sped Up ver.),2pCcl9FB4KCqYXYzloAMRK,1,64,3614292,76,['k-pop girl group']
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Hongdae R&B,5TIwTvdD7OpJBt0tqIWLH3,1,62,1152556,64,"['k-pop', 'korean r&b']"
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Amigos (with Becky G),60DPrTJRHzpGPSJXLiSdDX,1,63,1152556,64,"['k-pop', 'korean r&b']"
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,?â„É¨?π„Ç≥?º„Éâ (Prod. imase),3o0Nlc7DVVC39pfv4nTi9Y,1,59,3614292,76,['k-pop girl group']
ATEEZ,68KmkJeZGfwe1OUaivBa2L,This World,6QDcmN2Avrim8kNoCHkw9s,1,61,3374196,69,"['k-pop', 'k-pop boy group']"
fromis_9,24nUVBIlCGi4twz4nYxJum,#menow,4lIAPwAU6R8PAy2WhykC4i,1,62,1180701,56,"['k-pop', 'k-pop girl group']"
XG,0LOK81e9H5lr61HlGGHqwA,X-GENE,4JDJdj7QuqHEqDuOeQzboZ,1,64,1008880,66,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Slow Jam Remix),1q7KOfejpcT2qKlR9Fe0gG,1,63,11467146,89,['k-pop']
NMIXX,28ot3wh4oNmoFOdVajibBl,"Young, Dumb, Stupid",09BWOhiJUaYufcOiKCA973,1,65,2131236,63,"['k-pop', 'k-pop girl group']"
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Latin Trap Remix),5cJLfmwZQgdSBTX6gJWNSQ,1,63,11467146,89,['k-pop']
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,OOTD,2PSqR2dQWllqSPHeUdCp1S,1,64,1294697,60,"['k-pop', 'k-pop girl group']"
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid ??Twin Ver. (feat. Sabrina Carpenter),28PCjIXE4NJWDIqpRsD3rl,1,62,1384578,69,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (David Guetta Remix),1JedlGqkzYvVUITKsvhbPh,1,64,11467146,89,['k-pop']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (PBR&B Remix),5f2PxyFQF3Fz9R8WCaViH8,1,62,11467146,89,['k-pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Salty & Sweet,4wQDjZtXjsFtU3BLSiIH4t,1,66,4110265,75,['k-pop girl group']
Stray Kids,2dIgFjalVxs4ThymZ67YCE,DLMLU,6e7SWgyx1EsEHmdDlsrbth,1,63,13545818,82,"['k-pop', 'k-pop boy group', 'pop']"
TAEMIN,13rF01aOogvnkuQXOlgTW8,Not Over You,3N6P6TQN0U0sBOfLF9v5Gv,1,62,2876764,64,['k-pop']
The Rose,5na1LmEmK2VzNLje9snJYW,Lifeline,0kLWFPX9rbvzJ7XEadoNrN,1,59,2520981,63,"['k-pop', 'k-pop boy group']"
ATEEZ,68KmkJeZGfwe1OUaivBa2L,Wake Up,2fZ1DdMpQZIiPMIgyt27dT,1,60,3374196,69,"['k-pop', 'k-pop boy group']"
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Yogurt Shake,0XirDL81ptA2KlrZVpjP0k,1,59,7391266,70,['k-pop boy group']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,BLOSSOM,1ITbrYluZnnVIUXE4PAq2s,1,65,7105008,77,"['anime', 'k-pop boy group']"
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Broken Melodies,5OehhztxLfJeCxUMbFfPy6,1,59,7391266,70,['k-pop boy group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Jingle Bell Rock,0ijCESscFXtRc0dtDgu1Uv,1,64,4110265,75,['k-pop girl group']
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,PADO,7mLHba9b39oYWxxGVbPBXX,1,52,4231252,64,"['k-pop', 'k-pop boy group']"
IVE,6RHTUrRF63xao58xh9FXYJ,Lips,0dRSOmb7pqkkmjXCu5BYbe,1,63,3202857,74,['k-pop girl group']
ITZY,2KC9Qb60EaY0kW4eH68vr3,BET ON ME,5BCPIye83pj24VjCzQuL5F,1,61,6307930,70,"['k-pop', 'k-pop girl group']"
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Sweet Juice,2th6UWbfVz3hsSDzQAKqy2,1,60,411430,49,['k-pop']
tripleS,5Z71xE9prhpHrqL5thVMyK,Rising,6QCPweR3aP6nj7P43WpiZs,1,62,285350,54,['k-pop girl group']
wave to earth,5069JTmv5ZDyPeZaCCXiCg,pink,2KHXLUeYXiXnasuGzA2f8G,1,61,1338142,72,['korean city pop']
aespa,6YVMFz59CuY7ngCxTxjpxE,Drama,1D2FpMD1Jg673KWNei2Ttw,1,0,4110265,75,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Band Ver.),763voaCk9m4ZrwHT6Zm1gV,1,63,11467146,89,['k-pop']
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Air Force One,3H0NA2Ri3murwBn5cDWugr,1,59,123407,45,['k-pop girl group']
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,Keep Swimmin' Through,2uXvTCV3s5LN9mdDW7hAkn,1,63,7105008,77,"['anime', 'k-pop boy group']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE (ENG),6bkTxw6m6vl8Oc3xtKBXN0,1,61,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
TWICE,7n2Ycct7Beij7Dj7meI4X0,MORE & MORE (LEE HAE SOL Sped Up Remix),3PeqOlET4ZX6CKGwrlAX7u,1,52,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Sped Up Version,5PyBV5MUBu6citKOcIVa9S,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things,4vxd16cB2VUGGsFcOMD9If,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Spicy,1XzrPCRhtDRdOiGl42EFKM,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Drama,6C69LU0bv0H8UPGn83Iksw,1,3,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things,5rvpqs1hNUApf8OLOhM7FY,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Sped Up Version,5GeY0hmOLsE0fioB9Xb55k,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Sped Up Version,0QjWUMVc3QB3U8kExmZnEI,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Sped Up Version,5WGwDiT5U7D3IV16zOZkK0,1,0,4110265,75,['k-pop girl group']
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Sped Up Version,0B9ht5LWEftNwUBIdkJBge,1,0,4110265,75,['k-pop girl group']
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (MK Remix),1amaLBTe7l6zyWrWoq2Acy,1,61,11467146,89,['k-pop']
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,No Enhancers,2nK3bNHjO0IAMarcoN27UK,1,58,3164524,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']"
The Rose,5na1LmEmK2VzNLje9snJYW,Nauseous,1Rbo82TSzjBsQ3td7TvDQY,1,58,2520981,63,"['k-pop', 'k-pop boy group']"
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Broken Melodies - JVKE Remix,2LqesWzQTXoMv01fZTz0rh,1,60,7391266,70,['k-pop boy group']
TWICE,7n2Ycct7Beij7Dj7meI4X0,The Feels (Ian Asher Remix),2hN7kHEKFPFArDhJlg7UPm,1,52,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
IVE,6RHTUrRF63xao58xh9FXYJ,WAVE,2FNgoGLkE4AAOtYkQfiVL4,1,66,3202857,74,['k-pop girl group']
TWICE,7n2Ycct7Beij7Dj7meI4X0,MOONLIGHT SUNRISE (Jonas Blue Remix),0H8vXZHYrbMfYJlojEjiS3,1,53,19350575,77,"['k-pop', 'k-pop girl group', 'pop']"
