artist_id,artist_name,artist_popularity,artist_followers,track_id,track_name,release_date,artist_genres,track_popularity,album_image
73B9bjqS2Z5KLXNGqXf64m,Weeekly,51,576825,2bxQoEPkVPlCNTUACMnEbh,Good Day (Special Daileee),2023-09-12,['k-pop'],51,https://i.scdn.co/image/ab67616d00001e026dd2abfe6bfb3478845ed458
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,73,7944655,6sIqC1PoAhfyUqfp7UBhFp,Flip It,2023-10-04,['k-pop girl group'],51,https://i.scdn.co/image/ab67616d00001e020cbf8dc7b194aa11242ec3a7
4XDi67ZENZcbfKnvMnTYsI,Jay Park,63,2042673,07dT7SCgoq9ntHReX3bbqQ,"Â¶≥Âú®?™Ë£° (WYA) Remix (Feat. pH-1, Lexie Liu, √òZI, Masiwei)",2023-08-13,"['k-pop', 'k-rap', 'korean r&b']",49,https://i.scdn.co/image/ab67616d00001e02d5c5ba55aa45dcbe06d20ef1
7LOmc7gyMVMOWF8qwEdn2X,SF9,49,1755860,5QYXBAiagfRIwzlouAnJXQ,Puzzle,2023-01-09,"['k-pop', 'k-pop boy group']",52,https://i.scdn.co/image/ab67616d00001e02daa690d3d221e091bc36f879
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,73,7944655,6vVO2TX7x8yUICULlFZwGH,Eyes Roll,2023-10-04,['k-pop girl group'],51,https://i.scdn.co/image/ab67616d00001e020cbf8dc7b194aa11242ec3a7
6QHP8St0MzfNDqjKpwtMht,xikers,49,277703,2MUwrlb8G1juxSFY05uSG5,Sunny Side,2023-08-02,['k-pop boy group'],47,https://i.scdn.co/image/ab67616d00001e021f486f9857783ac901932f7e
1khChLj7REGqjM043PlYyn,Xdinary Heroes,57,862401,5lf1b9tl8AFlZudBAkppBZ,checkmate,2023-04-26,['k-pop boy group'],51,https://i.scdn.co/image/ab67616d00001e0276c49f72166e22b3eefc2804
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,58,827230,265ehI4I7NfR8PmAXdpspn,Swim and Sleep (Like a Shark),2023-03-16,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",49,https://i.scdn.co/image/ab67616d00001e02172b71645a2626c9cb34e300
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,78,10621758,31d4AK9HwMELTaoTZKVz5v,CALL CALL CALL!,2023-08-22,"['k-pop', 'k-pop boy group']",54,https://i.scdn.co/image/ab67616d00001e02b21afd1bae8bc9633b97db97
5GwQwY63I9hrUUFlQB8FYU,H1-KEY,40,98829,0SRAuCAtprYCuoks38G5GU,SEOUL (Such a Beautiful City),2023-08-30,['k-pop girl group'],48,https://i.scdn.co/image/ab67616d00001e025d7a6b4c5cc648ba4423dd8e
1LeVJ5GPeYDOVUjxx1y7Rp,Unknown Mortal Orchestra,58,827230,3VZrMjHeYvUrFGKeG7B62D,Layla,2023-03-17,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",48,https://i.scdn.co/image/ab67616d00001e0231b65d25e03fc22dfe5c66e5
62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,49,411430,0AM8lPGURJy8yBQ0tlhlOI,Autopilot,2023-02-15,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02d0a630ea925711a258bb3c93
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,0OF5cogdavih7UNqaRiKtN,Seoul Sonyo Sound,2023-08-17,['k-pop girl group'],48,https://i.scdn.co/image/ab67616d00001e028750055ba0503145b3e247e5
6MoXcK2GyGg7FIyxPU5yW6,SUNMI,57,2662439,0oOQEVd7D7peOKaQCQk6fp,Calm myself,2023-10-17,['k-pop'],50,https://i.scdn.co/image/ab67616d00001e023de9733addfb0b91b8eb30b0
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,4v1h399WmA0oRVbwas6o49,Draw - Instrumental,2023-11-28,['k-pop'],27,https://i.scdn.co/image/ab67616d00001e025b2d45a9b66bc63770dbeebf
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,6tb0S6rSzgrf5sgeUPL8sr,Draw,2023-11-28,['k-pop'],36,https://i.scdn.co/image/ab67616d00001e025b2d45a9b66bc63770dbeebf
3KonOYiLsU53m4yT7gNotP,TREASURE,66,3141331,5bmDeCYksJWvW95E2rSH2G,STUPID,2023-07-28,['k-pop boy group'],45,https://i.scdn.co/image/ab67616d00001e02b1e7b20382e9caa516b5a814
0BqRGrwqndrtNkojXiqIzL,Whee In,52,914347,5vxuWhyN0q6ScyTBuuPlNx,Aphrodite,2023-10-12,"['k-pop', 'korean ost']",49,https://i.scdn.co/image/ab67616d00001e023a3a9fc83ad7c3eb68b3064c
0LOK81e9H5lr61HlGGHqwA,XG,66,1008880,5v3qDpknNxse3vx19aJ6RX,SHOOTING STAR - BARS REMIXX FEAT. RICO NASTY,2023-04-07,['k-pop girl group'],52,https://i.scdn.co/image/ab67616d00001e02e4330b02b811c2bac02c353c
6V6mxrGG67IyLFy2l4poNZ,Dafina Zeqiri,58,259918,0kxmrAmFaEI0lQ8MZ6nXGM,SI MUA,2023-08-10,"['albanian pop', 'kosovan pop']",65,https://i.scdn.co/image/ab67616d00001e027a3af2b33e1e828b6a78eb86
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,2K78iYjQO8RgQ3aNJQ8PrC,Tell Everyone,2023-07-28,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",43,https://i.scdn.co/image/ab67616d00001e0243509b14f9b6217183baa771
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,1EA9PYGIuSxdN0ir72HhWv,Heavy Metal Wings,2023-10-11,['k-pop girl group'],49,https://i.scdn.co/image/ab67616d00001e027e3a6c1ab25daa5fbd232424
4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,60,5233866,17WqzLortqHvftKKGRAxXu,Crescendo,2023-01-09,"['k-pop', 'k-pop boy group']",48,https://i.scdn.co/image/ab67616d00001e02303c2dba413b58c5137c69c4
6udveWUgX4vu75FF0DTrXV,TAEYANG,63,1308425,49eleLPCqnwgBSICKgcL0z,Seed,2023-04-25,"['k-pop', 'korean r&b']",45,https://i.scdn.co/image/ab67616d00001e0246313223adf2b6d726388328
6iVo62B0bdTknRcrktCmak,KAI,60,1336513,1ObmeINgcnxdxGbPByx0zL,Sinner,2023-03-13,['k-pop'],50,https://i.scdn.co/image/ab67616d00001e02ca0bf7a337ed7a8bcc34948e
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,05w1GGQQl1NEw0hEznuANx,Keep Swimmin' Through x Baby Shark (Dance Remix),2023-11-10,"['anime', 'k-pop boy group']",51,https://i.scdn.co/image/ab67616d00001e02b67a7bd30145f2878ccc3129
5e9SnnT1mabuWwjwu6FrZD,Youth Fountain,45,34045,08Uz0tVZ6wamK2QddKAIyr,Twin Flame,2023-11-03,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",44,https://i.scdn.co/image/ab67616d00001e027b7ebff9a820eac536a70266
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,4QinbcTdweDpHjq7jJdT5n,The Siqnal,2023-10-31,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",42,https://i.scdn.co/image/ab67616d00001e029c49a3c3ab083f69e8c53915
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,34XCh5DGAAGwwIGJoQpzU5,Bills - Japanese Ver.,2023-09-04,"['anime', 'k-pop boy group']",54,https://i.scdn.co/image/ab67616d00001e02512a669895d8985893eda598
0UntV1Bw2hk3fbRrm9eMP6,B.I,60,742421,7n5DjKptU1CUlyfbKeWEtq,Alone (feat. TYTAN),2023-11-10,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02016ace502a869046b9b8e754
6QHP8St0MzfNDqjKpwtMht,xikers,49,277703,2XIAyrfqLiI5gWpZGRUtu9,Skater,2023-08-02,['k-pop boy group'],46,https://i.scdn.co/image/ab67616d00001e021f486f9857783ac901932f7e
5e9SnnT1mabuWwjwu6FrZD,Youth Fountain,45,34045,2q406shpm1XyzwIhLj4UQq,Roses In My Backpack,2023-11-03,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",44,https://i.scdn.co/image/ab67616d00001e027b7ebff9a820eac536a70266
2J4IvVbi2h1wB2A0p5kd86,Xenia Manasseh,41,24212,4Ypa7u8GYWX0u0wP5wntsU,Wild Ride - A COLORS SHOW,2023-10-23,"['afro r&b', 'kenyan pop', 'kenyan r&b']",54,https://i.scdn.co/image/ab67616d00001e025675d4de2d9045a7334f7134
3KonOYiLsU53m4yT7gNotP,TREASURE,66,3141331,0ysmlwFy5XcYm1tVJFaE2U,RUN,2023-07-28,['k-pop boy group'],45,https://i.scdn.co/image/ab67616d00001e02b1e7b20382e9caa516b5a814
3KonOYiLsU53m4yT7gNotP,TREASURE,66,3141331,7glixbukBA4wh4yD0d1PM3,LOVESICK,2023-07-28,['k-pop boy group'],44,https://i.scdn.co/image/ab67616d00001e02b1e7b20382e9caa516b5a814
1khChLj7REGqjM043PlYyn,Xdinary Heroes,57,862401,0zVIAmMwXNXCg7gqVVZMzA,Come into my head,2023-04-26,['k-pop boy group'],50,https://i.scdn.co/image/ab67616d00001e0276c49f72166e22b3eefc2804
3JjvsPeGMbDJqsphe2z8xU,P1Harmony,57,898940,2P3wBy0Ljm2URED3zczeMr,Heartbeat Drum,2023-06-08,"['k-pop', 'k-pop boy group']",47,https://i.scdn.co/image/ab67616d00001e023b809d08ca5a7eafe2978998
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,3G6MWQZFWoBtCYaForGy4H,Complexity,2023-08-17,['k-pop girl group'],48,https://i.scdn.co/image/ab67616d00001e028750055ba0503145b3e247e5
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,70,7391266,0fkDXdD3xFwqBP4Qi7W4VN,Pretzel (??,2023-07-17,['k-pop boy group'],46,https://i.scdn.co/image/ab67616d00001e02a1ee973dde5ec47914ebc0e1
0BqRGrwqndrtNkojXiqIzL,Whee In,52,914347,6xazDXOamFXROEP9MZEjup,On The Island,2023-10-12,"['k-pop', 'korean ost']",49,https://i.scdn.co/image/ab67616d00001e023a3a9fc83ad7c3eb68b3064c
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,6FnZShD1O17bZa9emuXLXh,Blue Flame - Japanese ver.,2023-01-24,['k-pop girl group'],54,https://i.scdn.co/image/ab67616d00001e029ee47fdcb8aa5af8711fdd6a
62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,49,411430,3KqT01ueyj9aGj4nJHE2DK,Intro : Save Me,2023-02-15,['k-pop'],46,https://i.scdn.co/image/ab67616d00001e02d0a630ea925711a258bb3c93
6SKusTjOAPsTZ6kareKQdm,TAEYONG,57,1211332,2ApyDSmXYTxCvWVnycOZMP,GWANDO,2023-06-05,['k-pop'],54,https://i.scdn.co/image/ab67616d00001e024472f91a5b006d2561a53196
2qI59HaiEtvev8vnUkmRpT,Yll Limani,54,184963,2YLckWifxpJK1gez1AGDl0,Kaje,2023-06-28,"['albanian pop', 'kosovan pop']",60,https://i.scdn.co/image/ab67616d00001e0281704f5b806fc5f74416fe06
0UntV1Bw2hk3fbRrm9eMP6,B.I,60,742421,396WN7DfSy5jVXiavgqmjT,S.O.S,2023-11-10,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02016ace502a869046b9b8e754
7l8rOFwZFQ3G0sgZ7gjGng,Jung Seung Hwan,52,250731,2S8mZn8qjT8udtuoCziMPf,Get To You,2023-07-02,['korean pop'],58,https://i.scdn.co/image/ab67616d00001e02ed0de74dca80ec6df1549a88
28ot3wh4oNmoFOdVajibBl,NMIXX,63,2131236,47ddsgWAC3q16lAmOSMTkr,Roller Coaster,2023-07-11,"['k-pop', 'k-pop girl group']",48,https://i.scdn.co/image/ab67616d00001e02de5d7fcc7c044c9813e99b33
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,40WsHRwyU1jNj9QmYOnnYM,Wess Paul Bennett,2023-07-28,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",41,https://i.scdn.co/image/ab67616d00001e0243509b14f9b6217183baa771
7ieMQQDR0bdBPz572mtxwS,BOBBY,48,905868,02Nkt660XIvXwZQf9bkwh6,f,2023-10-10,['k-pop'],53,https://i.scdn.co/image/ab67616d00001e02e4722648d9bbd85c0f07e577
6SKusTjOAPsTZ6kareKQdm,TAEYONG,57,1211332,6SffogZPxb2oXoo5DCLzt3,404 File Not Found,2023-06-05,['k-pop'],51,https://i.scdn.co/image/ab67616d00001e024472f91a5b006d2561a53196
5e9SnnT1mabuWwjwu6FrZD,Youth Fountain,45,34045,6CzUEClO6StUihnE2hnkDy,Fallen Short,2023-11-03,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",43,https://i.scdn.co/image/ab67616d00001e027b7ebff9a820eac536a70266
3IJCdgkBZbieocLZ4e94GZ,Cherry Bullet,41,409511,2FgeeDfd0MeBi1bT8MP6ni,P.O.W! (Play On the World),2023-03-07,"['k-pop', 'k-pop girl group']",47,https://i.scdn.co/image/ab67616d00001e02c29a1089b1eb3a82e5870a33
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,13545818,4j5BNv9LtiSkFLdvv06T0T,Super Bowl -Japanese ver.-,2023-09-06,"['k-pop', 'k-pop boy group', 'pop']",51,https://i.scdn.co/image/ab67616d00001e020d6b95a64ce874af6083d654
2zhossaaVN2pXg5p8o101X,Bien,53,144113,4QI32cLrF64ZTPfIHwIH5w,My Baby,2023-02-17,"['kenyan pop', 'kenyan r&b']",54,https://i.scdn.co/image/ab67616d00001e02c32d93b2bbf741b7e87cb445
6QHP8St0MzfNDqjKpwtMht,xikers,49,277703,5Ae7aCUbM9MNmjj8pQbEVt,Run,2023-08-02,['k-pop boy group'],45,https://i.scdn.co/image/ab67616d00001e021f486f9857783ac901932f7e
5BkB3rXc0qIdUtuEnhbK0A,VIXX,46,974439,6tIIC3K58Sk6Et8KYmynez,Amnesia,2023-11-21,"['k-pop', 'k-pop boy group']",52,https://i.scdn.co/image/ab67616d00001e02dcc6f91ce924a84301a36f7d
3Exoh42YMeqnUvYahAGgUE,BLITZERS,33,113632,2uNUAaUtyzy75qSwiVAa5Q,Macarena,2023-04-24,['k-pop boy group'],50,https://i.scdn.co/image/ab67616d00001e02d0039a4bfdcb101825806916
1ts2oIXKCpWSRFnR78bulp,Anselmo Ralph,48,322135,28VRHYVnhHIQMidDKOW1Qk,Mil y Una Noches,2023-09-22,"['kizomba', 'musica angolana', 'portuguese pop', 'semba']",55,https://i.scdn.co/image/ab67616d00001e023e57ca219e88c541127b661d
0LOK81e9H5lr61HlGGHqwA,XG,66,1008880,6x6EnQMBGshAX5kIj4vlyo,SHOOTING STAR - CHILL REMIXX,2023-04-07,['k-pop girl group'],52,https://i.scdn.co/image/ab67616d00001e02e4330b02b811c2bac02c353c
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,3164524,76hpb4zuwh6bsBZCDfVYJy,Blame On Me,2023-04-27,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",46,https://i.scdn.co/image/ab67616d00001e027697b303a47e8b9fa7baa883
2l9aF9jOgB7GI1uyNkx836,JEONG SEWOON,46,284439,2caagUVhaFFpWXop75bSt8,Fall in Love,2023-07-16,"['k-pop', 'korean ost']",57,https://i.scdn.co/image/ab67616d00001e0234f5baab0946704884305d82
78sJswwVn4P8aEhkF4K6fQ,HYOLYN,50,811322,67apFn1yn2GNtLjNk3syQI,Chemistry (Prod. Czaer),2023-08-22,"['k-pop', 'korean r&b']",51,https://i.scdn.co/image/ab67616d00001e023d4357940b05ea234a4fb0f4
4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,60,5233866,1UbjPSgETXPg3bdzYLCrhO,Daydream,2023-01-09,"['k-pop', 'k-pop boy group']",47,https://i.scdn.co/image/ab67616d00001e02303c2dba413b58c5137c69c4
68tKVjVvcqUfKFFLr2j0Ek,Emarosa,47,273295,0Eef5uHiJVJO0nt4Zo4QCd,Again,2023-01-27,"['lexington ky indie', 'neon pop punk', 'pop emo', 'pop punk', 'progressive post-hardcore', 'screamo']",42,https://i.scdn.co/image/ab67616d00001e020dfeaa07a6e64b0e37fcfa9f
5R7AMwDeroq6Ls0COQYpS4,Kep1er,57,1375828,74ecKkKxLkIOal5CbX9bbZ,The Door,2023-09-25,['k-pop'],48,https://i.scdn.co/image/ab67616d00001e02773659f59fa337348b8214b6
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,1CSW8BLvSUd7AGGGSs52ji,Enhanced Flower,2023-10-11,['k-pop girl group'],47,https://i.scdn.co/image/ab67616d00001e027e3a6c1ab25daa5fbd232424
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,60,288714,0VTUCVuiOcMnCdGf63ywHu,Play Love Games (HANEUL Solo),2023-07-05,['k-pop girl group'],50,https://i.scdn.co/image/ab67616d00001e022ff7c76b0790cd3ad63cfc0c
0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,58,2763302,63LRh32O1eE0NbN2JsA8Rx,We are,2023-11-11,"['k-pop', 'k-pop boy group']",54,https://i.scdn.co/image/ab67616d00001e027c0a4a1a2cda3645a858b525
5e9SnnT1mabuWwjwu6FrZD,Youth Fountain,45,34045,2rz7Mpa5QBShuFp0FkaZLt,Identical Days,2023-11-03,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",43,https://i.scdn.co/image/ab67616d00001e027b7ebff9a820eac536a70266
1khChLj7REGqjM043PlYyn,Xdinary Heroes,57,862401,1abEhzM7SMGvrBKF8n0wlq,Bicycle,2023-04-26,['k-pop boy group'],50,https://i.scdn.co/image/ab67616d00001e0276c49f72166e22b3eefc2804
1sjw4xq2pAWy5Vdgba5QAt,HENRY,53,510642,6QGzdTyc42vrNaQP3uH4jO,SUMMER SKY,2023-07-18,['k-pop'],51,https://i.scdn.co/image/ab67616d00001e029189c3944a3ba6636c66daac
2JhAlkmukNvarUpGhTFXUQ,KARD,55,1904519,0d11VgTbOQ5xHHEFvX7i4n,Fireworks,2023-11-14,['k-pop'],48,https://i.scdn.co/image/ab67616d00001e02ccb50b97294ff306589956e7
28ot3wh4oNmoFOdVajibBl,NMIXX,63,2131236,0nYtg6MqCDmolLI5vsSAy1,HOME,2023-03-20,"['k-pop', 'k-pop girl group']",48,https://i.scdn.co/image/ab67616d00001e024b32002f8a5e4ee2a5db5ace
0BqRGrwqndrtNkojXiqIzL,Whee In,52,914347,5Pyv78q3DTzl2nZXwJ7E0o,I Know I Know I Know (Beyond),2023-10-12,"['k-pop', 'korean ost']",49,https://i.scdn.co/image/ab67616d00001e023a3a9fc83ad7c3eb68b3064c
3JjvsPeGMbDJqsphe2z8xU,P1Harmony,57,898940,7yjOkyF3S0Xp3r7vIIHZVv,JUMP (English Version),2023-06-09,"['k-pop', 'k-pop boy group']",45,https://i.scdn.co/image/ab67616d00001e028cc464e8470fd237ee310901
5R7AMwDeroq6Ls0COQYpS4,Kep1er,57,1375828,47TG54I4zDgIypM4KHpcUa,"Tropical Light (Sung by YUJIN, XIAOTING, YOUNGEUN, YESEO)",2023-09-25,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02773659f59fa337348b8214b6
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,76,9109873,5afpl2cZ88bvEfeBmpwX6m,Á¥´ÈôΩ?±„ÅÆ?à„ÅÜ?™ÊÅã (Hydrangea Love),2023-07-04,"['k-pop', 'k-pop boy group']",52,https://i.scdn.co/image/ab67616d00001e0294b9645bc6a7f821ce834abd
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,64,4231252,7nqnDPwyUyXApDFFoAyKGa,Baggy Jeans - Hukky Shibaseki Remix,2023-11-30,"['k-pop', 'k-pop boy group']",0,https://i.scdn.co/image/ab67616d00001e02f43dc7f6c30608e4c7b7e018
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,64,4231252,0Tp6ugHFtCiZZWSRJx9Koq,Baggy Jeans,2023-11-30,"['k-pop', 'k-pop boy group']",0,https://i.scdn.co/image/ab67616d00001e02f43dc7f6c30608e4c7b7e018
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,64,4231252,7zxw70wfBUsKWmOXS3fkq4,Baggy Jeans - KIM MINCHEOL & HAYATE Remix,2023-11-30,"['k-pop', 'k-pop boy group']",0,https://i.scdn.co/image/ab67616d00001e02f43dc7f6c30608e4c7b7e018
2uGx10VkBrI3GBvnQl81du,MAMAMOO+,41,122783,04qiPs2ScJrI7hgQ8mz4im,GGBB,2023-03-29,['k-pop girl group'],50,https://i.scdn.co/image/ab67616d00001e025103a69d41417d74264dd091
2hRQKC0gqlZGPrmUKbcchR,SHINee,61,3110369,6v9jWAmaqoBtkAyRp3H2WS,The Feeling,2023-06-26,"['k-pop', 'k-pop boy group']",49,https://i.scdn.co/image/ab67616d00001e0286fe9fe6eaab4083b32adf9f
0kRAVpQhUUArA8UnYwEdeZ,Kwon Jin Ah,45,130909,0jcYPu6AvX7j9234LKB9Ee,The Universe,2023-10-20,"['k-indie', 'korean pop']",53,https://i.scdn.co/image/ab67616d00001e02004951e81c300bdfe1634a39
2GQxKDojobwBjZMPf7aoh0,Billlie,52,536996,26fVl2CYeXXxD4yEqmhrpM,nevertheless,2023-03-28,['k-pop'],45,https://i.scdn.co/image/ab67616d00001e023e3a242b1d34e50a6f28a7a3
7sZ5ipSoboWdqXkdj6AXHo,ONEW,43,433228,7qVWT4IvUK7xI82QmaPnwa,O (Circle),2023-03-06,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02e9f4887769d9a8808d68df01
6y9nlaoynxSvoTGY09Vdcy,WOODZ,53,763727,6dxgKYAH0TvoSb16xD30rD,Journey,2023-04-26,"['k-pop', 'korean r&b']",50,https://i.scdn.co/image/ab67616d00001e02e87a41550ee1b24be3e6e1fb
2KC9Qb60EaY0kW4eH68vr3,ITZY,70,6307930,2T0cn0hvGrG8vqqB8sK4zX,SUPERPOWERS,2023-10-08,"['k-pop', 'k-pop girl group']",53,https://i.scdn.co/image/ab67616d00001e02a017b63185eb982fb2a795b1
2uGx10VkBrI3GBvnQl81du,MAMAMOO+,41,122783,7kDmaRZ2kbxqcsJrynRR8i,Chico malo,2023-03-21,['k-pop girl group'],50,https://i.scdn.co/image/ab67616d00001e02535b2adb67fb62d74c6f3f63
3uGFTJ7JMllvhgGpumieHF,AILEE,56,1141491,37WwbTpUvG0Vi4kvGY14nP,RA TA TA (Feat. Lil Cherry),2023-10-10,['k-pop'],50,https://i.scdn.co/image/ab67616d00001e02f71ff63a09b9248209b913d9
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,1nll7b2f8VYksP3JjGAU3C,Death Tries Like An F5,2023-10-31,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",42,https://i.scdn.co/image/ab67616d00001e029c49a3c3ab083f69e8c53915
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,76,9109873,31PF8eu76bgCLNzNm0ZmBX,Á¥´ÈôΩ?±„ÅÆ?à„ÅÜ?™ÊÅã (Hydrangea Love),2023-06-30,"['k-pop', 'k-pop boy group']",56,https://i.scdn.co/image/ab67616d00001e02cc6bd8d95024f24c0b646ed1
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,64,1152556,58DPUgbOVwsLfAOs2oQBk9,Hangang Gongwon,2023-08-31,"['k-pop', 'korean r&b']",47,https://i.scdn.co/image/ab67616d00001e02c5b27abd550a012f3d93d1ff
5R7AMwDeroq6Ls0COQYpS4,Kep1er,57,1375828,2HznwV9951XB9S6Jz8IJUy,Love on Lock,2023-09-25,['k-pop'],47,https://i.scdn.co/image/ab67616d00001e02773659f59fa337348b8214b6
24nUVBIlCGi4twz4nYxJum,fromis_9,56,1180701,0xfc5fhSz1FmSTvwDOwTR8,My Night Routine,2023-06-05,"['k-pop', 'k-pop girl group']",45,https://i.scdn.co/image/ab67616d00001e0285cbf5f5fd777ff74de3bafa
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,73,7944655,4qGqErATT5F1RHayEJbOtT,Tall Trees,2023-10-04,['k-pop girl group'],49,https://i.scdn.co/image/ab67616d00001e020cbf8dc7b194aa11242ec3a7
01XYiBYaoMJcNhPokrg0l0,STAYC,61,1611711,5Wi1nGdQoyMxwFwKYxiaeN,LIT,2023-11-29,"['k-pop', 'k-pop girl group']",29,https://i.scdn.co/image/ab67616d00001e021843adfbfa28251264ed9bc6
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,6PZo5se6fU1qBkwB7xWoM2,Drill Sergeant,2023-07-28,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",41,https://i.scdn.co/image/ab67616d00001e0243509b14f9b6217183baa771
2dhnFfsPxve8lzhwfXVFpS,JOONIL JUNG,41,57687,2rZ9DFCQ1BvqGhEpwZY4xU,A Song For You,2023-09-26,"['korean ost', 'korean pop']",58,https://i.scdn.co/image/ab67616d00001e021b2674d2628d4ac6dec6dc3c
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,6rEskoR1IPe8099gp8N5AL,SET ME FREE (ARMNHMR Remix) (ENG),2023-03-17,"['k-pop', 'k-pop girl group', 'pop']",49,https://i.scdn.co/image/ab67616d00001e02007589ece84a7bd7e848367e
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,7CmjviM3EY4Xi7w8VzeULP,Cherry Talk,2023-05-04,['k-pop girl group'],47,https://i.scdn.co/image/ab67616d00001e029363ff9f72f9912b41b860aa
6FkhUhUwSPl3mGB6mmE8wn,CRAVITY,47,608315,1viV8VmcnieDaPOFSri8YO,FLY,2023-03-06,['k-pop'],46,https://i.scdn.co/image/ab67616d00001e025eff6469b6f6f5f9a8de8ee3
6UBA15slIuadJ8h2lPRPos,Tech N9ne,65,2744091,4e2ySWd3bTj5KSiyJN3ndG,W H A T (We're Hungry And Thirsty),2023-07-07,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",41,https://i.scdn.co/image/ab67616d00001e0211a38f09d9e715bcce6d20bd
0p5Ot7c8cFHtS82hd1WBN3,KINGDOM,38,191461,48FbddQqJQzVP0CTkV8TZg,COUP D?ôETAT,2023-10-18,"['k-pop', 'k-pop boy group']",47,https://i.scdn.co/image/ab67616d00001e027cb3069e8ec7b562216e61a8
3uGFTJ7JMllvhgGpumieHF,AILEE,56,1141491,3LUkaacGXrVcn8jo29Vymi,I?≤m Sorry,2023-01-01,['k-pop'],54,https://i.scdn.co/image/ab67616d00001e02af5485e0b0bc2897a26b2054
37ZY7eIcTT28id2jfq8WYw,Woody,40,33335,7M3POeMOBCs6pwtDkVhBTi,Flower in the Desert - Kor Version,2023-07-14,['k-pop ballad'],50,https://i.scdn.co/image/ab67616d00001e023a52384708f6874d7a2a7bae
0UntV1Bw2hk3fbRrm9eMP6,B.I,60,742421,3pL4fo9hYcN6NrqQvGagBh,4 Letters (feat. James Reid),2023-11-10,['k-pop'],46,https://i.scdn.co/image/ab67616d00001e02016ace502a869046b9b8e754
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,31cPtAsM5gjCeQYhlwbIBD,UNFORGIVEN - Japanese ver.,2023-08-22,['k-pop girl group'],51,https://i.scdn.co/image/ab67616d00001e0235bb3a350e4281f80b157404
