danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,url,track_href,analysis_url,duration_ms,time_signature,uri
0.719,0.79,1,-4.781,0,0.113,0.136,2.20E-06,0.169,0.81,100.106,audio_features,3i7Z0CI7QIwnU4MVL0XJB9,,https://api.spotify.com/v1/tracks/3i7Z0CI7QIwnU4MVL0XJB9,https://api.spotify.com/v1/audio-analysis/3i7Z0CI7QIwnU4MVL0XJB9,136867,4,spotify:track:3i7Z0CI7QIwnU4MVL0XJB9
0.736,0.774,5,-5.031,0,0.0908,0.0248,0,0.081,0.528,94.021,audio_features,6UM7j0WbcGtk06c6pGKiQ6,,https://api.spotify.com/v1/tracks/6UM7j0WbcGtk06c6pGKiQ6,https://api.spotify.com/v1/audio-analysis/6UM7j0WbcGtk06c6pGKiQ6,199307,4,spotify:track:6UM7j0WbcGtk06c6pGKiQ6
0.631,0.693,7,-7.276,1,0.0327,0.00018,0.826,0.137,0.684,120.001,audio_features,0cxhv3PpIkmREXqobuB0zG,,https://api.spotify.com/v1/tracks/0cxhv3PpIkmREXqobuB0zG,https://api.spotify.com/v1/audio-analysis/0cxhv3PpIkmREXqobuB0zG,212217,4,spotify:track:0cxhv3PpIkmREXqobuB0zG
0.613,0.872,5,-4.417,0,0.0382,0.091,4.15E-05,0.0877,0.548,168.081,audio_features,2pCcl9FB4KCqYXYzloAMRK,,https://api.spotify.com/v1/tracks/2pCcl9FB4KCqYXYzloAMRK,https://api.spotify.com/v1/audio-analysis/2pCcl9FB4KCqYXYzloAMRK,128779,4,spotify:track:2pCcl9FB4KCqYXYzloAMRK
0.81,0.44,4,-8.744,0,0.0507,0.504,0,0.127,0.692,119.977,audio_features,5TIwTvdD7OpJBt0tqIWLH3,,https://api.spotify.com/v1/tracks/5TIwTvdD7OpJBt0tqIWLH3,https://api.spotify.com/v1/audio-analysis/5TIwTvdD7OpJBt0tqIWLH3,182300,4,spotify:track:5TIwTvdD7OpJBt0tqIWLH3
0.821,0.791,2,-4.93,1,0.163,0.147,0,0.175,0.434,95.021,audio_features,60DPrTJRHzpGPSJXLiSdDX,,https://api.spotify.com/v1/tracks/60DPrTJRHzpGPSJXLiSdDX,https://api.spotify.com/v1/audio-analysis/60DPrTJRHzpGPSJXLiSdDX,151865,4,spotify:track:60DPrTJRHzpGPSJXLiSdDX
0.752,0.796,10,-4.507,0,0.0281,0.0582,0,0.188,0.801,111.991,audio_features,3o0Nlc7DVVC39pfv4nTi9Y,,https://api.spotify.com/v1/tracks/3o0Nlc7DVVC39pfv4nTi9Y,https://api.spotify.com/v1/audio-analysis/3o0Nlc7DVVC39pfv4nTi9Y,216348,4,spotify:track:3o0Nlc7DVVC39pfv4nTi9Y
0.457,0.834,2,-5.398,1,0.11,0.00147,0,0.612,0.18,176.088,audio_features,6QDcmN2Avrim8kNoCHkw9s,,https://api.spotify.com/v1/tracks/6QDcmN2Avrim8kNoCHkw9s,https://api.spotify.com/v1/audio-analysis/6QDcmN2Avrim8kNoCHkw9s,212106,4,spotify:track:6QDcmN2Avrim8kNoCHkw9s
0.703,0.909,6,-2.686,0,0.102,0.192,0,0.0717,0.83,117.989,audio_features,4lIAPwAU6R8PAy2WhykC4i,,https://api.spotify.com/v1/tracks/4lIAPwAU6R8PAy2WhykC4i,https://api.spotify.com/v1/audio-analysis/4lIAPwAU6R8PAy2WhykC4i,169907,4,spotify:track:4lIAPwAU6R8PAy2WhykC4i
0.713,0.827,0,-5.267,0,0.231,0.417,0.000154,0.151,0.108,165.995,audio_features,4JDJdj7QuqHEqDuOeQzboZ,,https://api.spotify.com/v1/tracks/4JDJdj7QuqHEqDuOeQzboZ,https://api.spotify.com/v1/audio-analysis/4JDJdj7QuqHEqDuOeQzboZ,85640,4,spotify:track:4JDJdj7QuqHEqDuOeQzboZ
0.812,0.582,2,-5.547,0,0.0485,0.0783,2.18E-06,0.171,0.529,116.95,audio_features,1q7KOfejpcT2qKlR9Fe0gG,,https://api.spotify.com/v1/tracks/1q7KOfejpcT2qKlR9Fe0gG,https://api.spotify.com/v1/audio-analysis/1q7KOfejpcT2qKlR9Fe0gG,196720,4,spotify:track:1q7KOfejpcT2qKlR9Fe0gG
0.705,0.791,2,-3.402,1,0.24,0.0519,0,0.117,0.722,188.035,audio_features,09BWOhiJUaYufcOiKCA973,,https://api.spotify.com/v1/tracks/09BWOhiJUaYufcOiKCA973,https://api.spotify.com/v1/audio-analysis/09BWOhiJUaYufcOiKCA973,190787,4,spotify:track:09BWOhiJUaYufcOiKCA973
0.831,0.63,2,-8.315,1,0.0513,0.0295,0.000135,0.118,0.539,123.999,audio_features,5cJLfmwZQgdSBTX6gJWNSQ,,https://api.spotify.com/v1/tracks/5cJLfmwZQgdSBTX6gJWNSQ,https://api.spotify.com/v1/audio-analysis/5cJLfmwZQgdSBTX6gJWNSQ,176067,4,spotify:track:5cJLfmwZQgdSBTX6gJWNSQ
0.499,0.839,8,-4.131,1,0.086,0.00614,0,0.467,0.86,176.181,audio_features,2PSqR2dQWllqSPHeUdCp1S,,https://api.spotify.com/v1/tracks/2PSqR2dQWllqSPHeUdCp1S,https://api.spotify.com/v1/audio-analysis/2PSqR2dQWllqSPHeUdCp1S,176570,4,spotify:track:2PSqR2dQWllqSPHeUdCp1S
0.755,0.597,2,-5.843,1,0.0371,0.404,0,0.278,0.728,120.035,audio_features,28PCjIXE4NJWDIqpRsD3rl,,https://api.spotify.com/v1/tracks/28PCjIXE4NJWDIqpRsD3rl,https://api.spotify.com/v1/audio-analysis/28PCjIXE4NJWDIqpRsD3rl,173801,4,spotify:track:28PCjIXE4NJWDIqpRsD3rl
0.645,0.952,11,-2.486,1,0.161,0.0715,0,0.188,0.821,124.95,audio_features,1JedlGqkzYvVUITKsvhbPh,,https://api.spotify.com/v1/tracks/1JedlGqkzYvVUITKsvhbPh,https://api.spotify.com/v1/audio-analysis/1JedlGqkzYvVUITKsvhbPh,157440,4,spotify:track:1JedlGqkzYvVUITKsvhbPh
0.728,0.627,2,-6.286,1,0.0392,0.0057,3.57E-05,0.0967,0.158,119.02,audio_features,5f2PxyFQF3Fz9R8WCaViH8,,https://api.spotify.com/v1/tracks/5f2PxyFQF3Fz9R8WCaViH8,https://api.spotify.com/v1/audio-analysis/5f2PxyFQF3Fz9R8WCaViH8,196893,4,spotify:track:5f2PxyFQF3Fz9R8WCaViH8
0.796,0.636,10,-5.404,0,0.0414,0.0734,9.84E-05,0.126,0.582,102.979,audio_features,4wQDjZtXjsFtU3BLSiIH4t,,https://api.spotify.com/v1/tracks/4wQDjZtXjsFtU3BLSiIH4t,https://api.spotify.com/v1/audio-analysis/4wQDjZtXjsFtU3BLSiIH4t,201760,4,spotify:track:4wQDjZtXjsFtU3BLSiIH4t
0.547,0.755,0,-3.279,0,0.0403,0.00685,0,0.345,0.375,139.918,audio_features,6e7SWgyx1EsEHmdDlsrbth,,https://api.spotify.com/v1/tracks/6e7SWgyx1EsEHmdDlsrbth,https://api.spotify.com/v1/audio-analysis/6e7SWgyx1EsEHmdDlsrbth,194760,4,spotify:track:6e7SWgyx1EsEHmdDlsrbth
0.584,0.682,9,-6.629,0,0.0474,0.0865,8.25E-05,0.111,0.503,145.884,audio_features,3N6P6TQN0U0sBOfLF9v5Gv,,https://api.spotify.com/v1/tracks/3N6P6TQN0U0sBOfLF9v5Gv,https://api.spotify.com/v1/audio-analysis/3N6P6TQN0U0sBOfLF9v5Gv,213733,4,spotify:track:3N6P6TQN0U0sBOfLF9v5Gv
0.617,0.832,2,-6.274,1,0.0339,0.143,0,0.316,0.706,151.037,audio_features,0kLWFPX9rbvzJ7XEadoNrN,,https://api.spotify.com/v1/tracks/0kLWFPX9rbvzJ7XEadoNrN,https://api.spotify.com/v1/audio-analysis/0kLWFPX9rbvzJ7XEadoNrN,161834,4,spotify:track:0kLWFPX9rbvzJ7XEadoNrN
0.558,0.931,1,-3.484,1,0.0644,0.00286,0,0.228,0.41,149.918,audio_features,2fZ1DdMpQZIiPMIgyt27dT,,https://api.spotify.com/v1/tracks/2fZ1DdMpQZIiPMIgyt27dT,https://api.spotify.com/v1/audio-analysis/2fZ1DdMpQZIiPMIgyt27dT,186434,4,spotify:track:2fZ1DdMpQZIiPMIgyt27dT
0.793,0.804,11,-2.988,1,0.0543,0.274,0,0.208,0.548,130.077,audio_features,0XirDL81ptA2KlrZVpjP0k,,https://api.spotify.com/v1/tracks/0XirDL81ptA2KlrZVpjP0k,https://api.spotify.com/v1/audio-analysis/0XirDL81ptA2KlrZVpjP0k,197600,4,spotify:track:0XirDL81ptA2KlrZVpjP0k
0.599,0.678,1,-4.587,0,0.0398,0.427,0,0.251,0.525,139.857,audio_features,1ITbrYluZnnVIUXE4PAq2s,,https://api.spotify.com/v1/tracks/1ITbrYluZnnVIUXE4PAq2s,https://api.spotify.com/v1/audio-analysis/1ITbrYluZnnVIUXE4PAq2s,236332,4,spotify:track:1ITbrYluZnnVIUXE4PAq2s
0.577,0.821,1,-2.984,1,0.0492,0.186,0,0.18,0.392,150.023,audio_features,5OehhztxLfJeCxUMbFfPy6,,https://api.spotify.com/v1/tracks/5OehhztxLfJeCxUMbFfPy6,https://api.spotify.com/v1/audio-analysis/5OehhztxLfJeCxUMbFfPy6,226160,4,spotify:track:5OehhztxLfJeCxUMbFfPy6
0.791,0.725,6,-4.154,1,0.158,0.0987,0,0.118,0.678,140.06,audio_features,0ijCESscFXtRc0dtDgu1Uv,,https://api.spotify.com/v1/tracks/0ijCESscFXtRc0dtDgu1Uv,https://api.spotify.com/v1/audio-analysis/0ijCESscFXtRc0dtDgu1Uv,130613,4,spotify:track:0ijCESscFXtRc0dtDgu1Uv
0.646,0.766,6,-3.921,0,0.222,0.0179,0,0.0647,0.81,96.187,audio_features,7mLHba9b39oYWxxGVbPBXX,,https://api.spotify.com/v1/tracks/7mLHba9b39oYWxxGVbPBXX,https://api.spotify.com/v1/audio-analysis/7mLHba9b39oYWxxGVbPBXX,178573,4,spotify:track:7mLHba9b39oYWxxGVbPBXX
0.785,0.779,7,-3.822,1,0.0324,0.0555,0,0.155,0.881,135.964,audio_features,0dRSOmb7pqkkmjXCu5BYbe,,https://api.spotify.com/v1/tracks/0dRSOmb7pqkkmjXCu5BYbe,https://api.spotify.com/v1/audio-analysis/0dRSOmb7pqkkmjXCu5BYbe,181400,4,spotify:track:0dRSOmb7pqkkmjXCu5BYbe
0.917,0.83,8,-2.027,1,0.159,0.0215,0,0.196,0.65,138.048,audio_features,5BCPIye83pj24VjCzQuL5F,,https://api.spotify.com/v1/tracks/5BCPIye83pj24VjCzQuL5F,https://api.spotify.com/v1/audio-analysis/5BCPIye83pj24VjCzQuL5F,199107,4,spotify:track:5BCPIye83pj24VjCzQuL5F
0.705,0.709,6,-2.871,1,0.0372,0.031,0,0.48,0.723,116.012,audio_features,2th6UWbfVz3hsSDzQAKqy2,,https://api.spotify.com/v1/tracks/2th6UWbfVz3hsSDzQAKqy2,https://api.spotify.com/v1/audio-analysis/2th6UWbfVz3hsSDzQAKqy2,192653,4,spotify:track:2th6UWbfVz3hsSDzQAKqy2
0.699,0.775,11,-5.786,0,0.0495,0.0393,0,0.0533,0.87,100.023,audio_features,6QCPweR3aP6nj7P43WpiZs,,https://api.spotify.com/v1/tracks/6QCPweR3aP6nj7P43WpiZs,https://api.spotify.com/v1/audio-analysis/6QCPweR3aP6nj7P43WpiZs,159933,4,spotify:track:6QCPweR3aP6nj7P43WpiZs
0.59,0.523,9,-8.981,1,0.0271,0.814,0.745,0.125,0.299,129.979,audio_features,2KHXLUeYXiXnasuGzA2f8G,,https://api.spotify.com/v1/tracks/2KHXLUeYXiXnasuGzA2f8G,https://api.spotify.com/v1/audio-analysis/2KHXLUeYXiXnasuGzA2f8G,267999,4,spotify:track:2KHXLUeYXiXnasuGzA2f8G
0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,audio_features,1D2FpMD1Jg673KWNei2Ttw,,https://api.spotify.com/v1/tracks/1D2FpMD1Jg673KWNei2Ttw,https://api.spotify.com/v1/audio-analysis/1D2FpMD1Jg673KWNei2Ttw,214973,4,spotify:track:1D2FpMD1Jg673KWNei2Ttw
0.691,0.808,2,-5.056,0,0.076,0.0387,7.95E-06,0.248,0.836,105.995,audio_features,763voaCk9m4ZrwHT6Zm1gV,,https://api.spotify.com/v1/tracks/763voaCk9m4ZrwHT6Zm1gV,https://api.spotify.com/v1/audio-analysis/763voaCk9m4ZrwHT6Zm1gV,204987,4,spotify:track:763voaCk9m4ZrwHT6Zm1gV
0.742,0.936,6,-3.7,1,0.224,0.0505,0,0.128,0.554,137.937,audio_features,3H0NA2Ri3murwBn5cDWugr,,https://api.spotify.com/v1/tracks/3H0NA2Ri3murwBn5cDWugr,https://api.spotify.com/v1/audio-analysis/3H0NA2Ri3murwBn5cDWugr,163813,4,spotify:track:3H0NA2Ri3murwBn5cDWugr
0.684,0.856,11,-4.777,0,0.067,0.0487,0,0.796,0.939,115.95,audio_features,2uXvTCV3s5LN9mdDW7hAkn,,https://api.spotify.com/v1/tracks/2uXvTCV3s5LN9mdDW7hAkn,https://api.spotify.com/v1/audio-analysis/2uXvTCV3s5LN9mdDW7hAkn,95300,4,spotify:track:2uXvTCV3s5LN9mdDW7hAkn
0.748,0.826,5,-2.489,0,0.207,0.127,0,0.0632,0.731,113.139,audio_features,6bkTxw6m6vl8Oc3xtKBXN0,,https://api.spotify.com/v1/tracks/6bkTxw6m6vl8Oc3xtKBXN0,https://api.spotify.com/v1/audio-analysis/6bkTxw6m6vl8Oc3xtKBXN0,181680,4,spotify:track:6bkTxw6m6vl8Oc3xtKBXN0
0.672,0.979,1,-1.498,1,0.119,0.0573,0.000172,0.13,0.555,140.031,audio_features,3PeqOlET4ZX6CKGwrlAX7u,,https://api.spotify.com/v1/tracks/3PeqOlET4ZX6CKGwrlAX7u,https://api.spotify.com/v1/audio-analysis/3PeqOlET4ZX6CKGwrlAX7u,145714,4,spotify:track:3PeqOlET4ZX6CKGwrlAX7u
0.705,0.786,0,-5.838,0,0.0578,0.211,0.00634,0.364,0.891,129.176,audio_features,5PyBV5MUBu6citKOcIVa9S,,https://api.spotify.com/v1/tracks/5PyBV5MUBu6citKOcIVa9S,https://api.spotify.com/v1/audio-analysis/5PyBV5MUBu6citKOcIVa9S,180637,4,spotify:track:5PyBV5MUBu6citKOcIVa9S
0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027,audio_features,4vxd16cB2VUGGsFcOMD9If,,https://api.spotify.com/v1/tracks/4vxd16cB2VUGGsFcOMD9If,https://api.spotify.com/v1/audio-analysis/4vxd16cB2VUGGsFcOMD9If,203216,4,spotify:track:4vxd16cB2VUGGsFcOMD9If
0.757,0.898,11,-1.247,0,0.0667,0.0138,0,0.0703,0.842,114.949,audio_features,1XzrPCRhtDRdOiGl42EFKM,,https://api.spotify.com/v1/tracks/1XzrPCRhtDRdOiGl42EFKM,https://api.spotify.com/v1/audio-analysis/1XzrPCRhtDRdOiGl42EFKM,197040,4,spotify:track:1XzrPCRhtDRdOiGl42EFKM
0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,audio_features,6C69LU0bv0H8UPGn83Iksw,,https://api.spotify.com/v1/tracks/6C69LU0bv0H8UPGn83Iksw,https://api.spotify.com/v1/audio-analysis/6C69LU0bv0H8UPGn83Iksw,214973,4,spotify:track:6C69LU0bv0H8UPGn83Iksw
0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027,audio_features,5rvpqs1hNUApf8OLOhM7FY,,https://api.spotify.com/v1/tracks/5rvpqs1hNUApf8OLOhM7FY,https://api.spotify.com/v1/audio-analysis/5rvpqs1hNUApf8OLOhM7FY,203216,4,spotify:track:5rvpqs1hNUApf8OLOhM7FY
0.705,0.786,0,-5.838,0,0.0578,0.211,0.00634,0.364,0.891,129.176,audio_features,5GeY0hmOLsE0fioB9Xb55k,,https://api.spotify.com/v1/tracks/5GeY0hmOLsE0fioB9Xb55k,https://api.spotify.com/v1/audio-analysis/5GeY0hmOLsE0fioB9Xb55k,180637,4,spotify:track:5GeY0hmOLsE0fioB9Xb55k
0.705,0.786,0,-5.838,0,0.0578,0.211,0.00634,0.364,0.891,129.176,audio_features,0QjWUMVc3QB3U8kExmZnEI,,https://api.spotify.com/v1/tracks/0QjWUMVc3QB3U8kExmZnEI,https://api.spotify.com/v1/audio-analysis/0QjWUMVc3QB3U8kExmZnEI,180637,4,spotify:track:0QjWUMVc3QB3U8kExmZnEI
0.705,0.786,0,-5.838,0,0.0578,0.211,0.00634,0.364,0.891,129.176,audio_features,5WGwDiT5U7D3IV16zOZkK0,,https://api.spotify.com/v1/tracks/5WGwDiT5U7D3IV16zOZkK0,https://api.spotify.com/v1/audio-analysis/5WGwDiT5U7D3IV16zOZkK0,180637,4,spotify:track:5WGwDiT5U7D3IV16zOZkK0
0.705,0.786,0,-5.838,0,0.0578,0.211,0.00634,0.364,0.891,129.176,audio_features,0B9ht5LWEftNwUBIdkJBge,,https://api.spotify.com/v1/tracks/0B9ht5LWEftNwUBIdkJBge,https://api.spotify.com/v1/audio-analysis/0B9ht5LWEftNwUBIdkJBge,180637,4,spotify:track:0B9ht5LWEftNwUBIdkJBge
0.701,0.855,1,-5.629,1,0.0351,0.00162,0.149,0.151,0.604,126.038,audio_features,1amaLBTe7l6zyWrWoq2Acy,,https://api.spotify.com/v1/tracks/1amaLBTe7l6zyWrWoq2Acy,https://api.spotify.com/v1/audio-analysis/1amaLBTe7l6zyWrWoq2Acy,186241,4,spotify:track:1amaLBTe7l6zyWrWoq2Acy
0.671,0.653,11,-6.464,0,0.153,0.489,0,0.174,0.396,156.021,audio_features,2nK3bNHjO0IAMarcoN27UK,,https://api.spotify.com/v1/tracks/2nK3bNHjO0IAMarcoN27UK,https://api.spotify.com/v1/audio-analysis/2nK3bNHjO0IAMarcoN27UK,99961,4,spotify:track:2nK3bNHjO0IAMarcoN27UK
0.779,0.61,8,-5.762,1,0.0545,0.0439,0,0.129,0.962,138.039,audio_features,1Rbo82TSzjBsQ3td7TvDQY,,https://api.spotify.com/v1/tracks/1Rbo82TSzjBsQ3td7TvDQY,https://api.spotify.com/v1/audio-analysis/1Rbo82TSzjBsQ3td7TvDQY,147623,4,spotify:track:1Rbo82TSzjBsQ3td7TvDQY
0.577,0.85,1,-3.325,1,0.0534,0.171,0,0.156,0.354,150.057,audio_features,2LqesWzQTXoMv01fZTz0rh,,https://api.spotify.com/v1/tracks/2LqesWzQTXoMv01fZTz0rh,https://api.spotify.com/v1/audio-analysis/2LqesWzQTXoMv01fZTz0rh,226173,4,spotify:track:2LqesWzQTXoMv01fZTz0rh
0.619,0.968,1,-4.887,0,0.0438,0.0301,0.39,0.173,0.0816,125.993,audio_features,2hN7kHEKFPFArDhJlg7UPm,,https://api.spotify.com/v1/tracks/2hN7kHEKFPFArDhJlg7UPm,https://api.spotify.com/v1/audio-analysis/2hN7kHEKFPFArDhJlg7UPm,171920,4,spotify:track:2hN7kHEKFPFArDhJlg7UPm
0.805,0.765,7,-4.303,1,0.0512,0.0139,1.12E-06,0.257,0.782,118.99,audio_features,2FNgoGLkE4AAOtYkQfiVL4,,https://api.spotify.com/v1/tracks/2FNgoGLkE4AAOtYkQfiVL4,https://api.spotify.com/v1/audio-analysis/2FNgoGLkE4AAOtYkQfiVL4,175893,4,spotify:track:2FNgoGLkE4AAOtYkQfiVL4
0.783,0.777,1,-5.954,1,0.0469,0.005,0.000128,0.0487,0.142,124.985,audio_features,0H8vXZHYrbMfYJlojEjiS3,,https://api.spotify.com/v1/tracks/0H8vXZHYrbMfYJlojEjiS3,https://api.spotify.com/v1/audio-analysis/0H8vXZHYrbMfYJlojEjiS3,167040,4,spotify:track:0H8vXZHYrbMfYJlojEjiS3
0.797,0.838,10,-3.111,0,0.0617,0.294,1.02E-06,0.112,0.648,111.999,audio_features,6EGkbPJrb88STcdfMu1j1y,,https://api.spotify.com/v1/tracks/6EGkbPJrb88STcdfMu1j1y,https://api.spotify.com/v1/audio-analysis/6EGkbPJrb88STcdfMu1j1y,176067,4,spotify:track:6EGkbPJrb88STcdfMu1j1y
0.797,0.873,4,-4.286,0,0.0591,0.121,3.63E-05,0.121,0.435,104.002,audio_features,07Kq5cRJkYNieu1rge3PZX,,https://api.spotify.com/v1/tracks/07Kq5cRJkYNieu1rge3PZX,https://api.spotify.com/v1/audio-analysis/07Kq5cRJkYNieu1rge3PZX,182933,4,spotify:track:07Kq5cRJkYNieu1rge3PZX
0.475,0.581,9,-5.194,0,0.1,0.226,3.78E-06,0.253,0.419,62.644,audio_features,3SifPlW12FRs8OQP2VkXSi,,https://api.spotify.com/v1/tracks/3SifPlW12FRs8OQP2VkXSi,https://api.spotify.com/v1/audio-analysis/3SifPlW12FRs8OQP2VkXSi,166560,5,spotify:track:3SifPlW12FRs8OQP2VkXSi
0.695,0.855,5,-6.592,1,0.0538,0.00689,1.33E-06,0.314,0.517,104.99,audio_features,3zx83DU3JpDZCCBokLX5WB,,https://api.spotify.com/v1/tracks/3zx83DU3JpDZCCBokLX5WB,https://api.spotify.com/v1/audio-analysis/3zx83DU3JpDZCCBokLX5WB,198147,4,spotify:track:3zx83DU3JpDZCCBokLX5WB
0.748,0.61,6,-5.809,0,0.0463,0.00113,0.000443,0.118,0.767,124.001,audio_features,4EsqgOzLn45dCHIDIhtg6W,,https://api.spotify.com/v1/tracks/4EsqgOzLn45dCHIDIhtg6W,https://api.spotify.com/v1/audio-analysis/4EsqgOzLn45dCHIDIhtg6W,160578,4,spotify:track:4EsqgOzLn45dCHIDIhtg6W
0.697,0.838,8,-5.775,1,0.104,0.0165,0.0296,0.141,0.321,124.07,audio_features,3b14obu61ODHmi0vjaajeF,,https://api.spotify.com/v1/tracks/3b14obu61ODHmi0vjaajeF,https://api.spotify.com/v1/audio-analysis/3b14obu61ODHmi0vjaajeF,177581,4,spotify:track:3b14obu61ODHmi0vjaajeF
0.743,0.852,2,-1.222,0,0.0445,0.128,0,0.237,0.924,122.959,audio_features,2ivVS2ageitCQqnmmMaWoH,,https://api.spotify.com/v1/tracks/2ivVS2ageitCQqnmmMaWoH,https://api.spotify.com/v1/audio-analysis/2ivVS2ageitCQqnmmMaWoH,218107,4,spotify:track:2ivVS2ageitCQqnmmMaWoH
0.863,0.593,5,-5.581,1,0.0952,0.18,0,0.121,0.557,116.063,audio_features,3ZrtBTReHr1xFDglmHwCX5,,https://api.spotify.com/v1/tracks/3ZrtBTReHr1xFDglmHwCX5,https://api.spotify.com/v1/audio-analysis/3ZrtBTReHr1xFDglmHwCX5,192182,4,spotify:track:3ZrtBTReHr1xFDglmHwCX5
0.487,0.858,5,-3.915,1,0.0603,0.00417,0,0.149,0.523,157.962,audio_features,3Jnwl9zlbFNEqKQjydxLxe,,https://api.spotify.com/v1/tracks/3Jnwl9zlbFNEqKQjydxLxe,https://api.spotify.com/v1/audio-analysis/3Jnwl9zlbFNEqKQjydxLxe,213507,4,spotify:track:3Jnwl9zlbFNEqKQjydxLxe
0.606,0.565,0,-9.483,1,0.2,0.187,0.0876,0.104,0.465,125.062,audio_features,6gGtT4dIKt57gPubAGr9nY,,https://api.spotify.com/v1/tracks/6gGtT4dIKt57gPubAGr9nY,https://api.spotify.com/v1/audio-analysis/6gGtT4dIKt57gPubAGr9nY,208573,4,spotify:track:6gGtT4dIKt57gPubAGr9nY
0.577,0.821,1,-2.984,1,0.0492,0.186,0,0.18,0.392,150.023,audio_features,63Czf03uph6EyJDL1z3x3z,,https://api.spotify.com/v1/tracks/63Czf03uph6EyJDL1z3x3z,https://api.spotify.com/v1/audio-analysis/63Czf03uph6EyJDL1z3x3z,226160,4,spotify:track:63Czf03uph6EyJDL1z3x3z
0.716,0.748,9,-0.824,1,0.0316,0.393,0,0.07,0.681,139.964,audio_features,0jn8sYeWOdYHjdF2cBmF75,,https://api.spotify.com/v1/tracks/0jn8sYeWOdYHjdF2cBmF75,https://api.spotify.com/v1/audio-analysis/0jn8sYeWOdYHjdF2cBmF75,169613,4,spotify:track:0jn8sYeWOdYHjdF2cBmF75
0.632,0.849,5,-1.462,0,0.0408,0.0309,0.000142,0.182,0.393,142.959,audio_features,0mlxHb4jbPr1PUBUv0WHRS,,https://api.spotify.com/v1/tracks/0mlxHb4jbPr1PUBUv0WHRS,https://api.spotify.com/v1/audio-analysis/0mlxHb4jbPr1PUBUv0WHRS,232813,4,spotify:track:0mlxHb4jbPr1PUBUv0WHRS
0.722,0.641,5,-5.967,0,0.046,0.0266,0,0.179,0.36,131.943,audio_features,0IkWksfw3Qxob96bjFKhyF,,https://api.spotify.com/v1/tracks/0IkWksfw3Qxob96bjFKhyF,https://api.spotify.com/v1/audio-analysis/0IkWksfw3Qxob96bjFKhyF,212902,4,spotify:track:0IkWksfw3Qxob96bjFKhyF
0.598,0.836,7,-1.694,1,0.0304,0.185,0,0.292,0.37,152.009,audio_features,6qVqWJxIpsabUKBILG7d6N,,https://api.spotify.com/v1/tracks/6qVqWJxIpsabUKBILG7d6N,https://api.spotify.com/v1/audio-analysis/6qVqWJxIpsabUKBILG7d6N,206920,4,spotify:track:6qVqWJxIpsabUKBILG7d6N
0.738,0.731,11,-7.248,1,0.0497,0.0336,0.000706,0.121,0.684,111.971,audio_features,42B4Es8RTR5Owcfy3GHAQs,,https://api.spotify.com/v1/tracks/42B4Es8RTR5Owcfy3GHAQs,https://api.spotify.com/v1/audio-analysis/42B4Es8RTR5Owcfy3GHAQs,239320,4,spotify:track:42B4Es8RTR5Owcfy3GHAQs
0.715,0.755,5,-5.781,1,0.0429,0.0709,3.03E-06,0.104,0.762,146.007,audio_features,0zjkBOwL8upqIOmufTO6tT,,https://api.spotify.com/v1/tracks/0zjkBOwL8upqIOmufTO6tT,https://api.spotify.com/v1/audio-analysis/0zjkBOwL8upqIOmufTO6tT,176667,4,spotify:track:0zjkBOwL8upqIOmufTO6tT
0.701,0.884,8,-4.741,1,0.0607,0.33,0,0.0978,0.701,118.02,audio_features,2bOrjwAmNpzLZBIe51FAUq,,https://api.spotify.com/v1/tracks/2bOrjwAmNpzLZBIe51FAUq,https://api.spotify.com/v1/audio-analysis/2bOrjwAmNpzLZBIe51FAUq,184280,4,spotify:track:2bOrjwAmNpzLZBIe51FAUq
0.567,0.844,6,-3.31,0,0.303,0.00899,0,0.143,0.486,187.997,audio_features,0q9IyhNXRse5fdfYEoFOdi,,https://api.spotify.com/v1/tracks/0q9IyhNXRse5fdfYEoFOdi,https://api.spotify.com/v1/audio-analysis/0q9IyhNXRse5fdfYEoFOdi,178339,4,spotify:track:0q9IyhNXRse5fdfYEoFOdi
0.711,0.709,1,-5.923,0,0.0374,0.0041,9.91E-05,0.0843,0.695,98.949,audio_features,2avdbiswb0d5AFmyyz68xP,,https://api.spotify.com/v1/tracks/2avdbiswb0d5AFmyyz68xP,https://api.spotify.com/v1/audio-analysis/2avdbiswb0d5AFmyyz68xP,167547,4,spotify:track:2avdbiswb0d5AFmyyz68xP
0.497,0.862,11,-4.456,0,0.0836,0.301,0,0.14,0.574,164.904,audio_features,7v8v911KfBuFkqXvuDOtNm,,https://api.spotify.com/v1/tracks/7v8v911KfBuFkqXvuDOtNm,https://api.spotify.com/v1/audio-analysis/7v8v911KfBuFkqXvuDOtNm,165320,4,spotify:track:7v8v911KfBuFkqXvuDOtNm
